rank,reward,equations,equations_with_constants
6066,8.112305659430966e-07,B0 + B1*s + B2*s**2 - i ; sqrt(Abs(i))*Abs(B3 + B4*i)**(1/8),-i - 0.000313106526745844*s**2 + 0.000715796536406684*s + 0.230658618412673 ; sqrt(Abs(i))*Abs(0.518322351137585*i + 0.835873972193677)**(1/8)
6067,7.776841722240333e-07,B0 + B1*sqrt(Abs(i)) + i ; B2 - r**2,i - 4.54571918803886*sqrt(Abs(i)) + 3.27623547415643 ; 2.00264318835911 - r**2
6068,7.695921240774235e-07,i + Abs(i)**(3/2) ; B0 + B1*i*r + i*r**2 - r,i + Abs(i)**(3/2) ; i*r**2 + 0.329627992315575*i*r - r + 1.58673131240032
6069,7.433587182693438e-07,B0*s + B1*Abs(s)**(3/2) ; B2 - i**2 + i*r**2,-0.12261385722498*s + 1.01828503111344*Abs(s)**(3/2) ; -i**2 + i*r**2 - 0.0683711763883153
6070,7.366551620034676e-07,B0*s + B1*s**2 + i*s ; B2 - i**2 + 2*i*r**2,i*s + 0.556136136159128*s**2 + 1.28043692409097*s ; -i**2 + 2*i*r**2 - 0.156597314136708
6071,7.202726101337196e-07,B0*s**3 + i*s ; B1*i + B1*Abs(r)**(1/4),i*s - 0.0121189081706875*s**3 ; 0.0156169712318972*i + 0.0156169712318972*Abs(r)**(1/4)
6072,7.137909700390264e-07,s ; B0*sqrt(Abs(i)),s ; 0.0358848474907677*sqrt(Abs(i))
6073,6.528172473698478e-07,B0 + i - sqrt(Abs(i + s)) ; B1*i + B1*r + B2*i*r,i - sqrt(Abs(i + s)) + 0.992631391001157 ; 1.98660858940961*i*r + 0.150354277636721*i + 0.150354277636721*r
6074,5.223933114598063e-07,sqrt(Abs(B0*sqrt(Abs(i)) + 2*i)) ; B1*i,sqrt(Abs(2*i - 0.208140106045247*sqrt(Abs(i)))) ; 4.62786437277198*i
6075,5.016423585017789e-07,Abs(s)**(9/4) ; B2*Abs(B0 + B1*i)**(1/8),Abs(s)**(9/4) ; 0.0107278143362997*Abs(105.867337527048*i + 5.32045154709671)**(1/8)
6076,4.97450885659205e-07,B0*sqrt(Abs(i)) - s ; B1*i + i*r,-s + 2.74190552311809*sqrt(Abs(i)) ; i*r - 0.195722458281896*i
6077,4.5889396160894673e-07,B0*i*s ; i + r,0.0188163887183075*i*s ; i + r
6078,4.014332277318324e-07,B0 + B1*s ; sqrt(Abs(i)),0.0123852099957376*s + 0.357739994736935 ; sqrt(Abs(i))
6079,3.645338093774957e-07,B0*s + s**2 + s*sqrt(Abs(i)) ; 2*i*r**2 + i - r,s**2 + s*sqrt(Abs(i)) + 0.427007255602704*s ; 2*i*r**2 + i - r
6080,3.5188782913177733e-07,sqrt(Abs(B0*s + B1)) ; 2*Abs(r)**(5/4),sqrt(Abs(0.000672574293659089*s - 0.000553657320936916)) ; 2*Abs(r)**(5/4)
6081,3.4075019226895163e-07,i**2*s + i*s**2 ; B2*sqrt(Abs(B0*Abs(r)**(1/4) + B1)),i**2*s + i*s**2 ; 0.0685208088207796*sqrt(0.033290247145618*Abs(r)**(1/4) + 0.0322200042423988)
6082,3.03836174810231e-07,s**2 ; B0*sqrt(Abs(2*i - r)),s**2 ; 0.0269752164098585*sqrt(Abs(2*i - r))
6083,2.9659460967754645e-07,i*s*Abs(i - s)**(1/4) ; B1*sqrt(Abs(B0 + 2*r)),i*s*Abs(i - s)**(1/4) ; 0.00635460293659394*sqrt(Abs(2*r + 4.84197986083647))
6084,2.694456366749692e-07,i*s + s ; B0*sqrt(Abs(i)),i*s + s ; 0.0358337672203201*sqrt(Abs(i))
6085,2.643137672448324e-07,i**3*s + i*s ; B0 + B1*i + B1*sqrt(Abs(r)),i**3*s + i*s ; 0.00307389889976031*i + 0.00307389889976031*sqrt(Abs(r)) + 0.013863068057644
6086,2.3111398461244512e-07,i*s + s**2 + Abs(s)**(3/2) ; B2*sqrt(Abs(B0*Abs(r)**(1/4) + B1)),i*s + s**2 + Abs(s)**(3/2) ; 0.208480837942009*sqrt(Abs(0.111015492237857*Abs(r)**(1/4) - 0.110146066269148))
