node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('sqrt(Abs(-M0*M1*M4*M5 + M2*M4*M5 + M3*M4*M5))', 'M0'))",0.6796563728179464,0.1850564916895024,0.10910387919314773,4,0.49348401177411416,9.753892956289075,0.035533474963878944,0.672736006096258,False,False,10,2
"('INTERNAL', ('B0*M0', 'B1*M0 + B1*M1'))",0.6705573556686434,0.31424972777413046,0.07496259504142797,4,1.2314618110052047,9.858924325746614,0.07279371775456882,0.7560558918006853,False,False,14,2
"('INTERNAL', ('M0*M2 - M1*M2', 'M0*M3 + M1*M3 - M2*M3'))",0.6474177713040477,0.28546240913266535,0.10351362404545705,4,0.7409303418368443,9.775530397222846,0.06344920033726353,0.7387097920634362,False,False,14,2
"('INTERNAL', ('B0*M2*sqrt(Abs(M0))*sqrt(Abs(M1)) + M3', 'B1*sqrt(Abs(i))'))",0.629966103289841,0.26661953565552277,0.10101870518952553,4,0.6599039634085414,9.75540725750552,0.057649296761912404,0.7269953099585722,False,False,3,2
"('INTERNAL', ('M0*M2 + M1*M2', 'M0*i'))",0.6202788277908674,0.2855792523534052,0.10796565351791905,4,0.8607288366199696,9.828144957228247,0.06348595181481718,0.7387815295560194,False,False,14,2
"('INTERNAL', ('M0*M2 - M1*M2', 'M0*M2 - M1*M2'))",0.6053033396071522,0.27037552656471536,0.09199093437537471,4,0.7480670335443458,9.766234023763927,0.05878520436847451,0.7293536771509258,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0*M1 + M1*r'))",0.5620068901804355,0.1527524545778896,0.07456184687569624,4,0.09775314141167984,9.83642440869098,0.02817259540515804,0.6494916360431103,False,False,14,2
"('INTERNAL', ('M0*M1*M3 + M2*M3 + M4', 'B0*i + i*r'))",0.5602684353572263,0.37436593510166033,0.06571767504816751,4,1.0872585013513052,9.857101831434912,0.09415196174397913,0.7902370175273293,False,False,7,2
"('INTERNAL', ('B0*M1*sqrt(Abs(M0)) + M2', 'B1*sqrt(Abs(i))'))",0.5536641219368502,0.3163478544575879,0.030328762289233202,4,0.6515628638295997,9.78050114645784,0.07349738596190167,0.7572947494192286,False,False,7,2
"('INTERNAL', ('B0*s*sqrt(Abs(i))', 'B1 + B2*i - M0 - i*r'))",0.5405171491059607,0.46959578469997976,0.020119359716823777,4,0.6522741140096565,9.808920413020696,0.13296666276389943,0.8390813629870773,False,False,3,1
"('TERMINAL', ('B0*s*sqrt(Abs(i))', 'B1 + B2*i - i*r'))",0.5405171491059607,0.5405171491059607,0.0,4,0.5405171491059607,0.5405171491059607,0.16580867981429184,0.871442236509052,True,False,0,1
"('INTERNAL', ('B0*M1 - M0*M1', 'B1*i - M0*i + M1*i'))",0.5383091548333236,0.18529218300303424,0.05955826223913099,4,0.9353022399479598,9.872790840697496,0.035590173143049714,0.6729017011280959,False,False,14,2
"('INTERNAL', ('M0', 'B0 + B1*M0'))",0.5329771016280024,0.259306686583764,0.08683504838399914,4,1.0460676801095175,9.78301326357562,0.05546675266758954,0.7223698407883328,False,False,14,2
