rank,reward,equations,equations_with_constants
1,0.9509900495906474,B0*i*s ; B1*i,0.400005948390732*i*s ; 0.100000455534524*i
4882,0.023425355790900673,B1*s*sqrt(Abs(B0 + i)) ; B2*i*r**2 + i**2 + i*r,0.0571505442270769*s*sqrt(Abs(i + 3.06578429139822)) ; i**2 - 1.16169215438752*i*r**2 + i*r
4883,0.023414053458170964,B1*sqrt(Abs(B0 + i)) ; B2*i - i**2,0.00418384777936781*sqrt(Abs(i + 66.1821906195038)) ; -i**2 + 0.40854016564358*i
4884,0.023413596735795253,B0*s + 2*i*s + s**2 ; B1 + B2*i,2*i*s + s**2 - 1.18400620137246*s ; 2.81971099348044*i - 0.340426726314851
4885,0.023402080319407194,B0*i - i**2 ; i*sqrt(Abs(B1 + i - sqrt(Abs(i)))),-i**2 - 1.98689844255443*i ; i*sqrt(Abs(i - sqrt(Abs(i)) + 2.17069387426924))
4886,0.023377902306028476,B0*sqrt(Abs(i)) + s ; sqrt(Abs(B1*r + i*r**2 + r**3)),s - 1.71281060352374*sqrt(Abs(i)) ; sqrt(Abs(i*r**2 + r**3 + 0.159767467721281*r))
4887,0.02335361248624619,B0*i + i*Abs(B1 - i)**(1/4) ; Abs(i)**(3/2),i*Abs(i - 0.123166327405345)**(1/4) + 0.0186277629645152*i ; Abs(i)**(3/2)
4888,0.023340510617931378,B0 + B1*s ; B2*i**2*r - i**3*r + i**2*r**2,2.50334177145395*s - 2.189019012486 ; -i**3*r + i**2*r**2 + 7.76115913232687*i**2*r
4889,0.023340506909028887,B0*i + B1*s ; B2*i*r - i**2*r - i*r**2 + r*Abs(i)**(3/2),-0.327721087901039*i + 0.0470633942397299*s ; -i**2*r - i*r**2 + 0.0310997063609366*i*r + r*Abs(i)**(3/2)
4890,0.023340504168694154,B0 + B1*i + B2*s ; B3*i*r + i**2*r + 2*i*r**2,-0.0213914315433656*i + 0.353238457484117*s - 0.306196009111805 ; i**2*r + 2*i*r**2 + 0.16462140257079*i*r
4891,0.023340211743429796,B0*i - i*s + Abs(i)**(5/2) ; B1*i + B2*i*r,-i*s + 0.896417870660719*i + Abs(i)**(5/2) ; -0.186446105475602*i*r - 0.231243376048697*i
4892,0.02333775269047671,B0 + B1*i ; i**2 - i*r + i*sqrt(Abs(B2*i + B2*r)),0.131564459362254 - 1.05804200547391*i ; i**2 - i*r + i*sqrt(Abs(6.84080643554152e-9*i + 6.84080643554152e-9*r))
4893,0.02331286198025095,B0*s - s**3 + 2*s**2 ; B1*r + B2*i*r,-s**3 + 2*s**2 - 0.982668521108538*s ; 0.0119626644012329*i*r + 0.136691937404595*r
4894,0.023308194223395307,B0*s + B1*Abs(s)**(3/2) ; B2*i*r**2 + i**2*r**2 - i*r**3,-0.734317173563109*s + 0.785218979969722*Abs(s)**(3/2) ; i**2*r**2 - i*r**3 + 0.00543452675282877*i*r**2
4895,0.02329925096444967,B0 + B1*i**2 ; B2*r**3 - i*r**3 + r**3*sqrt(Abs(i)),0.027218305132293 - 1.71351550622334*i**2 ; -i*r**3 + r**3*sqrt(Abs(i)) + 0.000253815781104189*r**3
4896,0.023297276786615615,B0*s + B1*s**2 ; B2*i**2*r + i**3*r + i**2*r**2,0.416824469533286*s**2 - 0.364551412934981*s ; i**3*r + i**2*r**2 + 2.83612985009534*i**2*r
4897,0.02328973251704359,B0*i + B1*i**2 - i**2*s ; i**2,-i**2*s - 20.1162283827696*i**2 + 2.5070877863784*i ; i**2
4898,0.023289403613702943,B0*s - s**2 ; B1*sqrt(Abs(i*r**2 - r**2)),-s**2 + 3.08231718862442*s ; 0.0118804183893975*sqrt(Abs(i*r**2 - r**2))
4899,0.023288003495069286,-i*s + Abs(i)**(5/2) ; B0*i,-i*s + Abs(i)**(5/2) ; 1.83728099403597*i
4900,0.023279499402778563,B0*s + s**2 - s*sqrt(Abs(B1 + s)) ; B2*r**2 + 3*r**3,s**2 - s*sqrt(Abs(s - 0.140878316516395)) - 0.0180537533076018*s ; 3*r**3 + 3.25151640866918*r**2
4901,0.02326533117246232,B0*s + B1*s*sqrt(Abs(i)) ; B2*i*r + B2*r**2 + i,-1.59229024424702*s*sqrt(Abs(i)) + 0.759340916413658*s ; -0.134284538432659*i*r + i - 0.134284538432659*r**2
4902,0.02326162302142045,2*i*s ; B0*i**2 + B0*Abs(i)**(3/2) + B1*i*r,2*i*s ; 5.25705481589589*i**2 - 2.88002862616545*i*r + 5.25705481589589*Abs(i)**(3/2)
4903,0.02325213697387371,B0*i*s**2 + 2*i**2*s**2 ; B1*i*r,2*i**2*s**2 - 3.04007941051612*i*s**2 ; 0.000891095875692678*i*r
4904,0.02325213230272646,B0*i*s**2 + 2*i**2*s**2 ; r*sqrt(Abs(B1 + sqrt(Abs(i))*Abs(r)**(1/4))),2*i**2*s**2 - 3.0398579875734*i*s**2 ; r*sqrt(sqrt(Abs(i))*Abs(r)**(1/4) + 0.0830021395825086)
4905,0.023212786815689508,B0*s ; B1*Abs(i)**(3/2) - i*r - r*Abs(i)**(3/2),0.164398399095253*s ; -i*r - r*Abs(i)**(3/2) + 3.49837231325206*Abs(i)**(3/2)
4906,0.023207523828451447,B0*s ; B1*i**2 - 2*i*r,0.167308239185265*s ; 14.3667937487242*i**2 - 2*i*r
4907,0.02320344983211744,B0*s - s*sqrt(Abs(i)) ; B1*r**2 + r**3 + sqrt(2)*r**2*sqrt(Abs(i)),-s*sqrt(Abs(i)) + 0.349390281711991*s ; r**3 + sqrt(2)*r**2*sqrt(Abs(i)) + 0.22020809156311*r**2
4908,0.023198919389213812,B0*s + i**2*s - i*s**2 + s**2 ; -i*r + Abs(r)**(3/2),i**2*s - i*s**2 + s**2 - 0.785296136398838*s ; -i*r + Abs(r)**(3/2)
4909,0.023191070550525404,B0*s*sqrt(Abs(i)) + B1*i*s ; i*sqrt(Abs(r - sqrt(Abs(B2 - i)))),-5.99444579035252*i*s + 1.95781148416604*s*sqrt(Abs(i)) ; i*sqrt(Abs(r - sqrt(Abs(i - 0.416515594113416))))
4910,0.023179881470279537,i*s ; i*sqrt(Abs(B0*i - r)),i*s ; i*sqrt(Abs(4.9244171785845*i - r))
4911,0.023127117385796224,B0*s**2 + B1*i*s + i**2*s - i*s**2 ; i*r - r*sqrt(Abs(i*r - i)),i**2*s - i*s**2 + 0.190349092791034*i*s + 0.0798447439418484*s**2 ; i*r - r*sqrt(Abs(i*r - i))
4912,0.023112893311268253,B0*i*Abs(s)**(3/2) + B1*i**2*s ; i**2 - i*r**2 + Abs(i)**(3/2),-21.5278407549183*i**2*s + 4.81192751769927*i*Abs(s)**(3/2) ; i**2 - i*r**2 + Abs(i)**(3/2)
4913,0.023088200496317844,B0*s - i*s ; i**2*r + 2*i*r**2 - i*r,-i*s + 0.123144950559315*s ; i**2*r + 2*i*r**2 - i*r
4914,0.023056777115634048,B0*s + i*s ; B1*i*r**2 - i**2*r,i*s + 2.0824764444773*s ; -i**2*r + 16.7366905618642*i*r**2
4915,0.02304095907688894,B0*i**2 ; B2*sqrt(Abs(B1 + i - r)),-1.10587632334834*i**2 ; -0.00132033162414211*sqrt(Abs(i - r + 158.113633185136))
4916,0.023037936881609006,s*sqrt(Abs(B0 + B1*s)) ; B2*i + B3*i**2 - i**3,s*sqrt(Abs(0.291129725214025*s - 0.16830733100858)) ; -i**3 + 4.91876538241392*i**2 - 0.498754963738273*i
4917,0.02303120254489613,s**2 ; B0 + B1*r + B2*i*r,s**2 ; -0.314326455426672*i*r - 0.189437035136684*r + 0.196821543726922
4918,0.02301355762738251,i**3*s + i**2*s + i*s**2 ; B0 + B1*i,i**3*s + i**2*s + i*s**2 ; 2.77648666140856*i - 0.314150669730586
4919,0.023006725942304677,s*sqrt(Abs(B0 + s)) ; B1*r,s*sqrt(Abs(s + 10.087023738381)) ; 0.311891861776977*r
4920,0.0230024850122542,B0*i*s**4 ; B1*i*r + i*r**2 + r*Abs(i)**(3/2),-3.29472971406446*i*s**4 ; i*r**2 + 45.4063885057766*i*r + r*Abs(i)**(3/2)
4921,0.022986171871901002,B1*Abs(B0 + i)**(1/8) ; B2*i - i**2,0.0293976867935297*Abs(i - 3.272558946464)**(1/8) ; -i**2 + 0.407740077038324*i
4922,0.022979001062872036,B0*i + i*s - Abs(i)**(3/2) ; B1*r**2 - i*r**2 + r**4,i*s - 0.506360620383253*i - Abs(i)**(3/2) ; -i*r**2 + r**4 + 2.12989468858608*r**2
4923,0.02297797229199398,B0*i*s + i**2*s ; B1*i*r + B2*i**2*r - i*r**2,i**2*s - 2.83084593079134*i*s ; 0.000284905193272285*i**2*r - i*r**2 + 14.6941794665388*i*r
4924,0.022974875739437885,B0*i + i**2*s - i*s ; B1 + B2*i + B2*r,i**2*s - i*s + 0.782273467574701*i ; 0.00278041668236145*i + 0.00278041668236145*r - 0.0308349658248157
4925,0.022972712268632192,B0*s**2 + 2*i*s**2 - 2*i*s ; B1*r - r**2,2*i*s**2 - 2*i*s + 0.0357314877973095*s**2 ; -r**2 + 6.44922784141855*r
4926,0.022949645570201533,i*s - i*sqrt(Abs(B0 - i + s)) ; B1*r + Abs(r)**(3/2),i*s - i*sqrt(Abs(i - s + 1.47046526054972)) ; 13.1541001497099*r + Abs(r)**(3/2)
4927,0.02294686352557618,-s**2 + s*sqrt(Abs(B0 + sqrt(Abs(s)))) ; B1*i + i*r,-s**2 + s*sqrt(sqrt(Abs(s)) + 8.8624966023377) ; i*r + 1.14115891719792*i
4928,0.022917426199399255,B0*i*s**3 + i**2*s**3 + s**2 ; B1 + B3*Abs(B2 + i)**(1/4),i**2*s**3 - 5.19919983829295*i*s**3 + s**2 ; 0.488381784333715*Abs(i + 2.36725958363486)**(1/4) - 0.60333376851482
4929,0.02285731859659117,B0*i*s + B0*s**2 + i*s**2 + s**3 ; B1*i**2*r,i*s**2 - 0.876859631698065*i*s + s**3 - 0.876859631698065*s**2 ; 0.0402648318265598*i**2*r
4930,0.02285731849135501,B0*i*s + B0*s**2 - i**2*s - i*s**2 ; -i*r**2,-i**2*s - i*s**2 + 0.123144950551671*i*s + 0.123144950551671*s**2 ; -i*r**2
4931,0.022857315878785558,B0*i*s + B0*s**2 + i*s**2 + s**3 ; B1*i*r + i**3*r + i*r**2,i*s**2 - 0.876884592281179*i*s + s**3 - 0.876884592281179*s**2 ; i**3*r + i*r**2 + 0.000930529173195646*i*r
4932,0.02285006632311324,B0*i*s + B1*i**2*s ; -i**2 - i*r + i*sqrt(Abs(i + sqrt(Abs(i)))),-34.345443595456*i**2*s + 4.36765299530618*i*s ; -i**2 - i*r + i*sqrt(Abs(i + sqrt(Abs(i))))
4933,0.022848678840019336,B0*i*s + s**2 ; B1*i + B2*i**2*r + B2*i*r,-1.309562616503*i*s + s**2 ; 0.0983357056438106*i**2*r + 0.0983357056438106*i*r + 0.0329720753868095*i
4934,0.022831070882179696,i*Abs(s)**(5/2) ; B0*i + B1*r + i**2 - i*r,i*Abs(s)**(5/2) ; i**2 - i*r + 0.424154763671162*i + 0.0206078534993582*r
4935,0.022827043810785725,i*s ; B0*i + i**2,i*s ; i**2 - 0.062278506231172*i
4936,0.022816729209407208,i*s ; i**3,i*s ; i**3
4937,0.0227996301470397,B0*i*s - 2*i**2 ; B1*r + B2*r**2 + B3*i*r,-2*i**2 + 0.316414538428964*i*s ; 0.000777045858109608*i*r + 5.97010436982374*r**2 + 0.000218699893922206*r
4938,0.02276806452554022,B0*i ; B1*i**2,0.329798656223659*i ; 2.85282892793503*i**2
4939,0.022749005227609236,B0*s + s**4 ; -3*i*r + 2*r**2,s**4 - 0.680817616887619*s ; -3*i*r + 2*r**2
4940,0.022736327406179254,B0*i**3*s + i**2*s ; B1*i**2 + B1*i*r,-8.67869808242598*i**3*s + i**2*s ; -4.91818895047914*i**2 - 4.91818895047914*i*r
4941,0.022721834240463548,Abs(i)**(3/2)*sqrt(Abs(s)) ; B0*i + B1*i**2 - 2*i*r,Abs(i)**(3/2)*sqrt(Abs(s)) ; 28.7327176531381*i**2 - 2*i*r - 1.73130836400584*i
4942,0.02271641631458934,B0*i*s + i*s**2 - s*Abs(i)**(3/2) ; B1*i*r + i**2*r,i*s**2 - 0.506798419197842*i*s - s*Abs(i)**(3/2) ; i**2*r + 0.000290525856821597*i*r
4943,0.022694332322416712,B0*i*s - i**2*s + i*s**2 ; i**2 - i*r,-i**2*s + i*s**2 - 0.606172543455783*i*s ; i**2 - i*r
4944,0.022629873479135334,B0*i - i**2 ; B2*sqrt(Abs(B1 + i*r - i)),-i**2 + 0.00689849000656788*i ; -0.00251032063818494*sqrt(Abs(i*r - i + 35.755873554225))
4945,0.022602392987245448,B0*i**2 + B1*i**4 ; B2*r + B3*r*Abs(i)**(1/4) + r**2,-1259.84758697141*i**4 + 12.7444857951002*i**2 ; r**2 + 9.84482136518784*r*Abs(i)**(1/4) + 0.0973143846018588*r
4946,0.022597949124934555,B0*s + i*s ; B1*r + B2*r**2 + B3*i*r,i*s + 2.08249620076847*s ; 24.8862500860832*i*r + 0.000142067634575461*r**2 + 0.327374858967813*r
4947,0.02259794701404582,B0*s - s**2 ; B1*r - 2*i*r + r**2,-s**2 + 3.08247557826747*s ; -2*i*r + r**2 + 1.18686455667314*r
4948,0.022597837720046837,B0*s + i**2*s + i*s**2 ; B2*r*sqrt(Abs(B1 + r)) - i*r,i**2*s + i*s**2 + 2.08237833744004*s ; -i*r + 84.4269604083253*r*sqrt(Abs(r + 0.0140294047209548))
4949,0.022539938190359172,B0*s + B1*s**2 - i*s ; B2*i + B3*r + B4*i*r,-i*s + 0.147187487797313*s**2 - 0.0479995757696357*s ; 13.01321345558*i*r + 0.285802401194227*i - 0.689113731099238*r
4950,0.022536359984854308,B0*i*s - 2*i**2*s + i*s**2 ; Abs(i)**(3/2)*sqrt(Abs(r)) - sqrt(Abs(i))*Abs(r)**(3/2),-2*i**2*s + i*s**2 - 0.603969157300078*i*s ; Abs(i)**(3/2)*sqrt(Abs(r)) - sqrt(Abs(i))*Abs(r)**(3/2)
4951,0.02245715570861939,-i*s + s**2 ; B0*i,-i*s + s**2 ; 0.0773199254383649*i
4952,0.02240564847917457,B0*s + 2*i*s ; B1*i + B2*i**2 + Abs(i)**(3/2),2*i*s - 0.0608190016665702*s ; 19.8200676747795*i**2 - 2.54460861521232*i + Abs(i)**(3/2)
4953,0.02239424413355781,B0*s + i*s**2 + s**2 ; B1*r + B2*r**2 + B3*i*r - i*r**2,i*s**2 + s**2 - 0.982664706978578*s ; -i*r**2 + 63.0779148880839*i*r + 0.0114969595364824*r**2 + 0.216237432576636*r
4954,0.02238183762732191,B0*i**2 + B1*i**2*s + i*s ; B2*sqrt(Abs(i)) + B3*r**2,-19.0781034973031*i**2*s + 8.28632092271528*i**2 + i*s ; 62.3059368552773*r**2 - 7.47687801259291e-5*sqrt(Abs(i))
4955,0.02238020111133065,-i*s + i*sqrt(Abs(B0*i + i**2 - i*s)) ; B1 + B2*i + B3*r,-i*s + i*sqrt(Abs(i**2 - i*s + 14.2475544779325*i)) ; 5.29193296731981*i + 1.46884425783848*r - 0.353965464137536
4956,0.022337815266417177,B0*sqrt(Abs(i)) + sqrt(Abs(i))*sqrt(Abs(s)) ; B1*r + B2*i*r,sqrt(Abs(i))*sqrt(Abs(s)) - 0.931860812365474*sqrt(Abs(i)) ; 30.3883870633992*i*r + 5.09554509715868*r
4957,0.02232337911225716,s*sqrt(Abs(B0 + s)) ; B1*r**2 + Abs(r)**(3/2),s*sqrt(Abs(s + 10.0862255336849)) ; 0.0223423736126879*r**2 + Abs(r)**(3/2)
4958,0.022230629266425588,B0*s + s*sqrt(Abs(i)) ; B1*r + B2*i*r + i,s*sqrt(Abs(i)) - 0.110969778527058*s ; 0.627838453602576*i*r + i - 0.218301049620289*r
4959,0.022216063587460765,i*s + s*sqrt(Abs(i)) ; B0 + B1*i + B2*r - i*r,i*s + s*sqrt(Abs(i)) ; -i*r + 2.66232778101555*i - 0.455894884005898*r + 0.164888471770322
4960,0.022164100408734077,s*Abs(i)**(1/4) ; B0 + B1*i + B2*i*r,s*Abs(i)**(1/4) ; -2.42283084961591*i*r + 1.80573009921887*i + 0.0399132787331349
4961,0.02214824726958577,B0*s + i*s ; -i**2*r + 2*i*r**2,i*s + 2.08247353343784*s ; -i**2*r + 2*i*r**2
4962,0.02214824724977464,B0*s + i*s ; -i**3*r - i**2*r + i*r,i*s + 2.08247346969286*s ; -i**3*r - i**2*r + i*r
4963,0.022148234587737934,B0*s + i*s ; B1*i*r + 2*i*r**2,i*s + 2.08244905860657*s ; 2*i*r**2 + 0.401985589618726*i*r
4964,0.022111815297533175,s*sqrt(Abs(s + Abs(B0 + i)**(1/4))) ; sqrt(Abs(r)),s*sqrt(Abs(s + Abs(i + 10341.7605586444)**(1/4))) ; sqrt(Abs(r))
4965,0.02202098008966217,B0*s - sqrt(Abs(i)) ; B1*sqrt(Abs(i)) + Abs(i)**(3/2),0.862950917414226*s - sqrt(Abs(i)) ; Abs(i)**(3/2) - 0.0681100022167589*sqrt(Abs(i))
4966,0.021984196641451268,B0 + i*s ; B1*i**2,i*s + 0.059488869928552 ; 2.12955102293028*i**2
4967,0.02194504517984348,s*Abs(s + sqrt(Abs(B0 + i)))**(1/4) ; B1*i + B2*i**3*r + i**2,s*Abs(s + sqrt(Abs(i + 1205.34514329257)))**(1/4) ; -1.09880221636281*i**3*r + i**2 - 0.0948040609485079*i
4968,0.021926680973372945,B0*s + i*s ; B1*r - i*r - r**2 + r*sqrt(Abs(i - r)),i*s + 2.08239030320131*s ; -i*r - r**2 + r*sqrt(Abs(i - r)) + 1.27878418192705*r
4969,0.021902578772759716,-i*s + sqrt(Abs(i))*Abs(s)**(3/2) ; B0*i**2 - i*r,-i*s + sqrt(Abs(i))*Abs(s)**(3/2) ; 6.316608322738*i**2 - i*r
4970,0.0218791674581175,s*sqrt(Abs(B0 + s)) ; B1*r + i*r + Abs(r)**(3/2),s*sqrt(Abs(s + 10.0869356399249)) ; i*r + 0.00216058963908292*r + Abs(r)**(3/2)
4971,0.02187916737857784,s*sqrt(Abs(B0 + s)) ; B1*r - i*r + Abs(r)**(3/2),s*sqrt(Abs(s + 10.086917407324)) ; -i*r + 0.00153990079479469*r + Abs(r)**(3/2)
4972,0.02187914688806259,s*sqrt(Abs(B0 + 2*i + s)) ; B1*r + i*r + Abs(r)**(3/2),s*sqrt(Abs(2*i + s - 12.0876827574388)) ; i*r + 12.2447115498062*r + Abs(r)**(3/2)
4973,0.02187910930115583,s*sqrt(Abs(B0 + s)) ; B1*r + i*r + r**2,s*sqrt(Abs(s + 10.0857973580909)) ; i*r + r**2 + 0.0139589819770057*r
4974,0.021762335657191264,i**2*s - i*s**2 - i*s + s**2 ; B0*i,i**2*s - i*s**2 - i*s + s**2 ; 0.0776961547340507*i
4975,0.021755550897668795,B0*i ; i*sqrt(Abs(B1 + sqrt(Abs(r - sqrt(Abs(r)))))),0.925046109706368*i ; i*sqrt(sqrt(Abs(r - sqrt(Abs(r)))) + 0.234032133814934)
4976,0.02174671575849887,B0*i - i**2 + i*s ; B1*r + 2*i*r,-i**2 + i*s - 0.725500821178939*i ; 2*i*r + 0.000499273736110636*r
4977,0.021746715752815143,B0*i - 2*i**2 ; -i*r + Abs(r)**(3/2),-2*i**2 + 0.274501037682129*i ; -i*r + Abs(r)**(3/2)
4978,0.02174671575256715,B0*i - i**2 + i*s ; B1*r - i*r,-i**2 + i*s - 0.725503861234419*i ; -i*r + 2.07725030083307*r
4979,0.02174671571016362,B0*i - i**2 + i*s ; i**2*r - i*r,-i**2 + i*s - 0.725508285935519*i ; i**2*r - i*r
4980,0.021746715709861083,B0*i - i**2 + i*s ; 0,-i**2 + i*s - 0.725508307346041*i ; 0
4981,0.021746715709338813,B0*i - i**2 + i*s ; 2*r,-i**2 + i*s - 0.725508344155951*i ; 2*r
4982,0.021746715696557447,B0*i - i**2 + i*s ; -i*r + sqrt(2)*i*Abs(r)**(3/2),-i**2 + i*s - 0.725509191042827*i ; -i*r + sqrt(2)*i*Abs(r)**(3/2)
4983,0.02174671569579837,B0*i - i**2 + i*s ; -i*r + r**2,-i**2 + i*s - 0.725509238461643*i ; -i*r + r**2
4984,0.021746715689755912,B0*i - i**2 + i*s ; B1*i**2*r,-i**2 + i*s - 0.725493167852189*i ; 0.0533894682657053*i**2*r
4985,0.021746715670612243,B0*i - i**2 + i*s ; i*r**2 - Abs(r)**(3/2),-i**2 + i*s - 0.725510675660075*i ; i*r**2 - Abs(r)**(3/2)
4986,0.021746715670612243,B0*i - i**2 + i*s ; sqrt(Abs(i))*sqrt(Abs(r)) - Abs(r)**(3/2),-i**2 + i*s - 0.725510675660075*i ; sqrt(Abs(i))*sqrt(Abs(r)) - Abs(r)**(3/2)
4987,0.02174671540942119,B0*i + 2*i*s ; B1*i*r + r**2,2*i*s - 1.7254829009027*i ; 0.0536967594664014*i*r + r**2
4988,0.021746715266826148,B0*i - i**2 + i*s ; B1*r + B2*i*r,-i**2 + i*s - 0.725479450718465*i ; 6.95630429826502*i*r + 23.4373081085185*r
4989,0.021746715164229484,B0*i - 2*i**2 ; B1*r**2 + B2*i*r,-2*i**2 + 0.274474497494418*i ; 0.0175441547671874*i*r + 0.156890406266731*r**2
4990,0.021746714428969693,B0*i - i**2 + i*s ; B1*i*r,-i**2 + i*s - 0.725465322347655*i ; 0.0804679812938206*i*r
4991,0.02174671390913179,B0*i + 2*i*s ; B1*r + i*r,2*i*s - 1.7255439210335*i ; i*r + 0.0454459014046642*r
4992,0.021746712594892963,B0*i - i**2 + i*s ; B1*r + i*r,-i**2 + i*s - 0.725557016009632*i ; i*r + 6.05227203133437*r
4993,0.021746711713755223,B0*i - 2*i**2 ; r*sqrt(Abs(B1 + i*r)),-2*i**2 + 0.27443571289567*i ; r*sqrt(Abs(i*r + 0.00119777615662664))
4994,0.021746707754162577,B0*i - i**2 + i*s ; B1*r + i*r**2,-i**2 + i*s - 0.725589870447698*i ; i*r**2 + 0.538911776918927*r
4995,0.021746707089155517,B0*i + 2*i*s ; B1*r - i*r + Abs(r)**(3/2),2*i*s - 1.72540930473931*i ; -i*r + 0.0196394020687239*r + Abs(r)**(3/2)
4996,0.02174408918698681,B0*i**2 ; B1*sqrt(Abs(i)),-1.55074908029104*i**2 ; -0.0646189896840981*sqrt(Abs(i))
4997,0.021713227440047705,B0*i**2 + B0*i*sqrt(Abs(s)) ; B1*r + B2*i*r,-3.2304006630009*i**2 - 3.2304006630009*i*sqrt(Abs(s)) ; 3.48812148010279*i*r + 0.465910898416801*r
4998,0.021703261012990405,B0*i ; B1*i + 2*i**2,0.0773295417421057*i ; 2*i**2 - 0.196672521075169*i
4999,0.021648227514592847,-i*s + s**2*sqrt(Abs(B0 + i)) ; i*r,-i*s + s**2*sqrt(Abs(i - 0.136560975045084)) ; i*r
5000,0.021625285531842814,B0*i + s ; -i + sqrt(Abs(B1 + B2*r + r**2)),-2.3485116598227*i + s ; -i + sqrt(Abs(r**2 - 1.26283936478072*r + 0.412054105129534))
5001,0.021567614424980768,s*sqrt(Abs(s**2 - Abs(s)**(3/2))) ; B0*i + B1*i**2,s*sqrt(Abs(s**2 - Abs(s)**(3/2))) ; 12.1915713041875*i**2 - 1.47811872804665*i
5002,0.021566178927578405,i**3*sqrt(Abs(B0 + i)) ; B1*i,i**3*sqrt(Abs(i - 1.91212520591601)) ; 2.8934068143805*i
5003,0.02156174331167835,B0 - i**3*s ; B1*i,-i**3*s + 0.0236812748930666 ; 0.214402675820795*i
5004,0.02152924859849553,B0*i - i**2 + i*s ; B1*r**2 + Abs(r)**(9/4),-i**2 + i*s - 0.725499741019722*i ; 0.000692657625681895*r**2 + Abs(r)**(9/4)
5005,0.021529246318774915,B0*i - i**2 + i*s ; r**2*sqrt(Abs(B1 + i)) - r**2,-i**2 + i*s - 0.725548873620912*i ; r**2*sqrt(Abs(i + 1.26268576642169)) - r**2
5006,0.021491215466321226,B0*i - i*sqrt(Abs(i + sqrt(Abs(i)))) ; B1*Abs(i)**(5/4)*Abs(r)**(1/4) - i*r,-i*sqrt(Abs(i + sqrt(Abs(i)))) + 0.698484582377205*i ; -i*r + 0.200490556461484*Abs(i)**(5/4)*Abs(r)**(1/4)
5007,0.021484328339423167,B0*i*s + i*s*sqrt(Abs(B1 + i)) ; B2*r,i*s*sqrt(Abs(i + 0.395489874010513)) - 3.44589307802868*i*s ; 6.50782390589507*r
5008,0.02144376208445404,s*sqrt(Abs(B0 + i)) ; B1*r + B2*r**2 - i*r,s*sqrt(Abs(i - 11.0874740649465)) ; -i*r + 0.0310039911013439*r**2 + 7.28120566208184*r
5009,0.021435995532165762,2*i*s**2 + i*s ; B0*sqrt(Abs(i)) + B1*r,2*i*s**2 + i*s ; -0.159935090591522*r + 0.394127685236783*sqrt(Abs(i))
5010,0.021396433955098517,B0*i - i**2 + i*s ; B1*i - i*r - i*sqrt(Abs(r)),-i**2 + i*s - 0.723847891548786*i ; -i*r - i*sqrt(Abs(r)) + 0.0261521137819941*i
5011,0.021394095245806363,B0*s - s*sqrt(Abs(B1 + s)) ; B2*r**2 + 2*i*r**2,-s*sqrt(Abs(s - 0.865750498334966)) + 5.08676029840818*s ; 2*i*r**2 + 7.67207729340483*r**2
5012,0.02137767193821785,B0*i*s - i**2*s + i**2 ; B1*sqrt(Abs(r)),-i**2*s + i**2 - 2.83328932421252*i*s ; 13.6674272836558*sqrt(Abs(r))
5013,0.02137449025924228,B0 + B1*Abs(i)**(1/4) - i ; i - sqrt(Abs(r)),-i - 1.25250863397851*Abs(i)**(1/4) + 1.31711034921123 ; i - sqrt(Abs(r))
5014,0.021369934591647783,B0*s + 2*i*s + s**2 ; B1 + B2*r + B4*sqrt(Abs(B3 + i)),2*i*s + s**2 - 0.034162774415437*s ; -1.29569906835446*r + 1.22835611870838*sqrt(Abs(i + 0.0963810833089497)) + 0.543524390940661
5015,0.021339505780249953,i*sqrt(Abs(s)) ; B0*i + B1*i*r,i*sqrt(Abs(s)) ; -0.54812060940621*i*r + 0.784705962421578*i
5016,0.021301842515975614,B0*i*s**2 ; B1*i + B2*sqrt(Abs(i))*sqrt(Abs(r)),-0.0153627345038519*i*s**2 ; -0.283177731405329*i + 0.241514794268548*sqrt(Abs(i))*sqrt(Abs(r))
5017,0.02129107263736108,i*s + s*sqrt(Abs(i)) ; B0 + B1*i + B2*r,i*s + s*sqrt(Abs(i)) ; 2.06251312439634*i - 0.47143145962152*r + 0.145933683342828
5018,0.021286810086840677,B0*i**3 + i**4 ; B1*sqrt(Abs(i)),i**4 - 10.5342613011922*i**3 ; -0.0542827902621402*sqrt(Abs(i))
5019,0.02124896119717622,B0*i ; B1*i**2 - i**3,0.335372112253396*i ; -i**3 + 3.03481398164076*i**2
5020,0.021193841406973304,i*s*sqrt(Abs(B0 + s)) + i*s ; B1 + B2*i,i*s*sqrt(Abs(s - 0.694417122729792)) + i*s ; 2.78776759781255*i - 0.302350431645553
5021,0.021182891814837547,B0*i + i**2 - i*s ; i,i**2 - i*s - 0.836361314715916*i ; i
5022,0.02110960844125652,i*s ; B0*i - i**2,i*s ; -i**2 + 0.515821005355227*i
5023,0.02110055067584037,B0 + B1*i*s - i ; -i + r**2,-2.27586895653986*i*s - i + 0.430429412272072 ; -i + r**2
5024,0.021062759234591426,B0*i*s + B0*s**2 + i**2*s + i*s**2 ; B1*i*r + B2*i**2*r,i**2*s + i*s**2 + 2.08246401219858*i*s + 2.08246401219858*s**2 ; 0.0207979146888541*i**2*r + 18.1042694430752*i*r
5025,0.02103297264467272,-i + s ; i**2,-i + s ; i**2
