rank,reward,equations,equations_with_constants
625,0.6783630446518847,B0*i*s - i**2*s ; B1*i + B2*r,-i**2*s + 0.575411548166456*i*s ; 0.0899473490660493*i + 0.00152022414701861*r
626,0.6780536089646882,B0*i*s**2 + B0*s**2 ; B1 + B2*r + B3*i*r,0.032504945889502*i*s**2 + 0.032504945889502*s**2 ; 0.408427118748315*i*r - 0.00488392612412933*r + 0.00128234585006655
627,0.6779305790528358,B0*i + B1*i**3*s ; B2*i**2 + B3*i*r,0.630634530264056*i**3*s + 0.265169199358113*i ; 0.470145111778595*i**2 + 0.141368809855843*i*r
628,0.6777572875289813,B0 + B1*s**2 ; B2 + B3*i + B4*sqrt(Abs(r)),0.0544112164684457 - 0.0376561410269169*s**2 ; 2.12452767316832*i + 0.725564272375976*sqrt(Abs(r)) - 1.08104261448912
629,0.6776280294293022,B0 + B1*s + B2*sqrt(Abs(i))*sqrt(Abs(s)) ; B3 + B4*sqrt(Abs(r)),0.0565868082532911*s + 0.150623366548598*sqrt(Abs(i))*sqrt(Abs(s)) - 0.00114443647936414 ; 0.0857616468651507 - 0.0839827735012787*sqrt(Abs(r))
630,0.6772649555188249,B0*i*s + B0*s**2 ; B1*i + B2*i*r + B3*i**2*r,0.0291426131641216*i*s + 0.0291426131641216*s**2 ; 1.02396426189193*i**2*r + 0.195909109535753*i*r + 0.00317169094484097*i
631,0.6771479075037102,B0*i - i**2 - i*s ; B1 + B2*i*r**2,-i**2 - i*s + 1.16996965791952*i ; 0.0570190477005467*i*r**2 - 0.0109381551663871
632,0.6769995423598294,B0*i + B1*s*Abs(i)**(3/2) ; B2 + B3*i,0.106176909491151*i + 0.763640245079808*s*Abs(i)**(3/2) ; 0.167780411603123*i - 0.00514732683659821
633,0.6761736998907372,B0*s - s**2 + Abs(s)**(3/2) ; B1 + B2*i**2 + B2*i,-s**2 - 0.00682342417332094*s + Abs(s)**(3/2) ; 0.0770261352849717*i**2 + 0.0770261352849717*i + 0.000152135132468337
634,0.6755583314740491,B0*i**2*s**3 ; B1 + B2*i,4.67495616781048*i**2*s**3 ; 0.10556743227927*i - 0.00419202024399272
635,0.6746611365992649,B0*s + B1*s**2 + B1*s*sqrt(Abs(i)) - i*s ; B2*i,-i*s - 1.86285463794751*s**2 - 1.86285463794751*s*sqrt(Abs(i)) + 2.35769823975304*s ; 0.102072876483767*i
636,0.6744694027414477,B0*i**2*s + B0*i*s ; B1 + B2*i + B3*i*r,-0.0427223268961103*i**2*s - 0.0427223268961103*i*s ; -0.51376355732446*i*r - 0.363789381903465*i + 0.00106716506432092
637,0.674356352393322,B0*i**2 ; B1*Abs(i)**(5/4) + B2*i*r,-0.177545066477447*i**2 ; -0.74631610468916*i*r - 0.602238747938274*Abs(i)**(5/4)
638,0.6740650267646657,B0*s + B1*i*s**2 ; B2 + B3*i*r,-0.0161857524371994*i*s**2 + 2.67130428536065*s ; 0.155180686098782*i*r + 0.00328470848426107
639,0.6738838802623125,B0*i + B1*i**2 ; B2 + B3*sqrt(Abs(r)) + B4*r,0.21789096326256*i**2 - 0.118461661307222*i ; -0.92837529401413*r - 0.892862380332245*sqrt(Abs(r)) + 0.144229332466376
640,0.6738700063673652,B0*i*s + i*s**2 ; B1*sqrt(Abs(i)),i*s**2 - 0.416151471613173*i*s ; 0.0253166724330687*sqrt(Abs(i))
641,0.6732907576802211,B0*s ; B4*sqrt(Abs(B1 + B2*i + B3*r)),0.082952099794642*s ; 0.39885226320561*sqrt(Abs(0.0319472893725277*i + 0.0137750344270496*r - 0.0139517815661609))
642,0.6724296889507059,B0*i + B1*i**2 + B1*i*s ; B2 + B3*r,-1.34942667953896*i**2 - 1.34942667953896*i*s + 1.54628693615812*i ; -0.0238923888752562*r - 0.0107846104018295
643,0.6714329629100201,B0*s ; B1 + B3*sqrt(Abs(B2 + i + 2*r)),0.0343673378189322*s ; 0.0471224412813692 - 0.0486419692380768*sqrt(Abs(i + 2*r - 1.00361908050996))
644,0.6714306105972914,B0*i**2*s - i*s ; B1*i,-0.241966622215697*i**2*s - i*s ; 1.91104933254062*i
645,0.6706988359557773,B0*i + B1*i**2 + B2*i*s ; B3*i + i**2,0.870857378150987*i**2 + 0.208609250380277*i*s - 0.0504666043311079*i ; i**2 - 0.0983783455851999*i
646,0.6701635968938189,B0*i*s**2 + B0*s**2 ; B1 + B2*i*r,0.0326206755650164*i*s**2 + 0.0326206755650164*s**2 ; 0.372901949970317*i*r + 0.00142782455464786
647,0.6696719969656624,B0 + B1*i**2 ; B2*i + B3*i*r,0.0446276312688438*i**2 + 0.0230511195018533 ; 0.415900275292203*i*r + 0.0112163834307909*i
648,0.669381908817935,B0 + B1*sqrt(Abs(i)) + B2*i ; B3*i*sqrt(Abs(i + r)),0.18545575929762*i + 0.0601791053323685*sqrt(Abs(i)) - 0.00469594985863748 ; 0.266174900867552*i*sqrt(Abs(i + r))
649,0.6690090096642928,B0*s**2 + B1*s*sqrt(Abs(i)) ; B2 + B3*i**2*r**2,0.0303934837609597*s**2 + 0.0182177981792827*s*sqrt(Abs(i)) ; 5.64713905175609*i**2*r**2 + 0.00365522616937556
650,0.6689942190828974,B1*s*sqrt(Abs(B0 + i)) ; B2 + sqrt(Abs(B3 - r)),0.291409883847081*s*sqrt(Abs(i + 0.0137635763902464)) ; sqrt(Abs(r - 131.977423171283)) - 11.4419311007549
651,0.6687499296394703,B0*i + B1*sqrt(Abs(i**2 + i*s)) ; B2*i,-0.119544196376724*i + 0.166978135374371*sqrt(Abs(i**2 + i*s)) ; 0.102365299874484*i
652,0.6678970296817949,B0*i + B1*i**2 + B2*i*s ; B3*i + i**2 + 2*i*r,-0.0825546905712327*i**2 - 0.86613778026956*i*s + 1.32346253086814*i ; i**2 + 2*i*r + 3.30350667950897*i
653,0.6669494948461416,B0 + B1*i + B1*sqrt(Abs(s)) ; B2*i,-0.354382868999734*i - 0.354382868999734*sqrt(Abs(s)) + 0.398690679150842 ; 0.212635205456163*i
654,0.6666882214430646,B0*s + B1*i*s + B1*s**2 ; B2*i**2,-0.770097067798229*i*s - 0.770097067798229*s**2 + 0.788398175478401*s ; 0.402320426494291*i**2
655,0.6657102492356733,B0*s + B1*i*s + B1*Abs(s)**(3/2) ; B2*i**2 + B3*i*r + i**2*r - i*r**2,0.0839214205977599*i*s - 0.0627747844370624*s + 0.0839214205977599*Abs(s)**(3/2) ; i**2*r + 0.00486693030225234*i**2 - i*r**2 + 0.510991325947768*i*r
656,0.6653930984756496,B0 + B1*sqrt(Abs(s)) ; B2 + B3*i + B4*i*r,0.0572775650683584 - 0.0361216228148745*sqrt(Abs(s)) ; 0.460283712166056*i*r + 0.0197790141280045*i - 0.00173358984214319
657,0.6652062927052914,B0*i**2 ; B1 + B2*i + B3*r,0.319136021443553*i**2 ; 0.238074971275905*i + 0.056355278404756*r - 0.0483574157990824
658,0.6647683058985626,B0*s**2 + B1*i*s ; B2*sqrt(Abs(i)) + B3*r*sqrt(Abs(i)),0.127893986790772*i*s + 0.0308997795592411*s**2 ; 0.0435824705758056*r*sqrt(Abs(i)) + 0.025717829935663*sqrt(Abs(i))
659,0.6647569343662222,B0*i + B1*i*sqrt(Abs(s)) ; B2*i - i**2*r + i*r,1.66176345741407*i*sqrt(Abs(s)) - 1.31249334317463*i ; -i**2*r + i*r + 0.000538696664686494*i
660,0.6636473450453486,B0 + B1*i + B2*Abs(s)**(1/4) ; B3*i,0.0649297718582773*i - 0.21613071269613*Abs(s)**(1/4) + 0.244177651076349 ; 0.255302412979779*i
661,0.6633041907084765,B0*i*s**2 ; B1*i + i**2 + i*r,0.0763031623516534*i*s**2 ; i**2 + i*r - 0.190606581412183*i
662,0.6630844403430768,B0*i**2 + B1*Abs(i)**(5/2) ; B2*i + B3*i**2 + B3*i*r,3.54397022018084*i**2 - 5.63002314412865*Abs(i)**(5/2) ; 0.570475117055976*i**2 + 0.570475117055976*i*r - 0.140342739411915*i
663,0.6627235498475339,B0*s*sqrt(Abs(i)) ; B1*i,0.145409473399674*s*sqrt(Abs(i)) ; 0.089763312257203*i
664,0.6626637491508761,B0*i + B1*i*s ; B2*i + 2*i*r - i*sqrt(Abs(r)),0.967050744873516*i*s - 0.540885832655084*i ; 2*i*r - i*sqrt(Abs(r)) + 0.137512419985361*i
665,0.6625564573505952,B0*s + B1*s**2 ; B2 + B3*Abs(r)**(1/4),-0.254419854390121*s**2 + 0.290444575027488*s ; 0.134661664888628 - 0.131549954390895*Abs(r)**(1/4)
666,0.6611150545838941,B0*s + B1*i**2*s - i*s**2 ; B2*i + B3*r**2,1.67252203643106*i**2*s - i*s**2 + 0.119403585777513*s ; 0.102891239816729*i - 0.00115718458581749*r**2
667,0.6610896374145847,B0*Abs(i)**(3/2) + B1*s*Abs(i)**(3/2) ; B2*i + B3*i**2 - i**2*r,3.8586214970185*s*Abs(i)**(3/2) - 1.65416184351639*Abs(i)**(3/2) ; -i**2*r - 0.195351390683529*i**2 + 0.17576494393739*i
668,0.6599180872760485,B0*s + B1*i*s + 2*i**2*s + i*s**2 ; B2*i,2*i**2*s + i*s**2 - 0.899880554656624*i*s + 0.0130223409819273*s ; 0.0737890095082396*i
669,0.6599053197336568,B0*i*s + B0*s ; B1*i + B1*r + B2*i*r,0.0244359912651307*i*s + 0.0244359912651307*s ; 0.405784829781366*i*r + 0.00618287616409635*i + 0.00618287616409635*r
670,0.6593447046874302,B0*sqrt(Abs(s)) ; B2*sqrt(Abs(B1*i + i*r)),0.0258382776760134*sqrt(Abs(s)) ; 0.107261929468958*sqrt(Abs(i*r - 0.0295516196501299*i))
671,0.6586805738081725,B0*i*s + B1*i**2*s**2 ; i**2*sqrt(Abs(B2 + i + r)),0.668829767196572*i**2*s**2 + 0.317119197793555*i*s ; i**2*sqrt(Abs(i + r - 0.703427308930703))
672,0.6570935589860316,B0*i*s + i*s**2 ; B1*i + 2*i*r**2,i*s**2 - 0.572988433462882*i*s ; 2*i*r**2 + 0.0119903779144089*i
673,0.6567653282910657,B0*s**2 + B1*i*s**3 ; B2*i,0.723894296807769*i*s**3 - 0.0088525274831902*s**2 ; 0.0693820069964403*i
674,0.6562905614474616,B0*i*s + i**2*s ; B1*i,i**2*s + 0.293878473959714*i*s ; 0.113996121044616*i
675,0.6559171609912753,B0*i**2*s + B0*s**2 + B1*i*s ; B2*i + B2*sqrt(Abs(i)),0.0181754295869805*i**2*s + 0.254017245162938*i*s + 0.0181754295869805*s**2 ; 0.0288872363169219*i + 0.0288872363169219*sqrt(Abs(i))
676,0.6556802136718475,B0*i*s + B1*i*s**2 ; B2*i**2,-0.508646300154057*i*s**2 + 0.758937795506033*i*s ; 0.40151407920958*i**2
677,0.6555909098344539,B0*i + i*s ; B1 + B2*i,i*s - 0.495862948047821*i ; 0.0278676113393802*i + 0.00350913578681322
678,0.6553982743307037,B0 + i**2*s ; B1 + B2*i*r + B3*i**2*r,i**2*s + 0.0299549894656075 ; 0.00373590144541025*i**2*r + 0.129531537188053*i*r + 0.0185981430452888
679,0.6553836361379327,B0*s + B1*i*s + B1*s**2 ; B2*i**2 + B3*i*r - i**3 + i**2*r,-0.326787322763857*i*s - 0.326787322763857*s**2 + 0.355066882728552*s ; -i**3 + i**2*r + 0.382617238597405*i**2 + 0.00231984256011756*i*r
680,0.6550123464635815,B0 + B1*i + B1*s + B2*sqrt(Abs(s)) ; i**2*sqrt(Abs(B3*r + i)),0.0617488109279779*i + 0.0617488109279779*s - 0.203915812747194*sqrt(Abs(s)) + 0.157983198760005 ; i**2*sqrt(Abs(i + 0.13117945460064*r))
681,0.6540465592676937,B0*i + B1*i**2 ; B2*i**2 + i*r,-1.01140652416828*i**2 + 0.365070506867803*i ; 0.000679340740682684*i**2 + i*r
682,0.65376342810279,B0 + B1*s - i*s - s**2 ; B2*i + B3*i**2 - i*r,-i*s - s**2 + 0.970301814777142*s + 0.0211775141839242 ; -1.35022488873075*i**2 - i*r + 1.16893673665919*i
683,0.6534614904967854,B0*i*s + i*s**2 ; B2*sqrt(Abs(B1*i + i**2 + i*r)),i*s**2 - 0.420422360966497*i*s ; 0.00305534376913884*sqrt(Abs(i**2 + i*r + 66.0860208010016*i))
684,0.6530439600316648,B0*i*s**2 + B0*i*s ; B1*i + B1*r + B2*i**2,0.185732661907876*i*s**2 + 0.185732661907876*i*s ; 0.274567907841828*i**2 + 0.0045423485159634*i + 0.0045423485159634*r
685,0.6529313840089128,B0 + B1*i + B2*s ; B3*Abs(i)**(5/4) + r*Abs(i)**(5/4),-0.0155947924978711*i + 0.0261624336021987*s + 0.00289386402911427 ; r*Abs(i)**(5/4) + 0.00118052619109539*Abs(i)**(5/4)
686,0.6527605037894008,B0*s + i*s ; B1 + B2*i,i*s + 2.09438364203895*s ; 0.0562731303055947*i + 0.00140437345342006
687,0.652040070846697,B0*s ; B1*i + B1*r**2 + B2*r + B3*i*r,0.0309919628923118*s ; 0.404550822013387*i*r + 0.00798767010400419*i + 0.00798767010400419*r**2 - 0.00830725075300196*r
688,0.6519979791685293,B0*i + B1*i**2 + B1*i*s ; B2*i + B3*Abs(r)**(1/8),-1.04281787114997*i**2 - 1.04281787114997*i*s + 1.21270677916901*i ; -0.00983814319730356*i - 0.0117326852362333*Abs(r)**(1/8)
689,0.6518338330999496,B0*s + B1*i*s ; B2*sqrt(Abs(i)) + B3*r,0.146899986778725*i*s + 0.0295059069997016*s ; 0.00070428733304313*r + 0.042269693335353*sqrt(Abs(i))
690,0.651615714284555,B0*s**2 + B1*i*s ; B2 + B3*sqrt(Abs(r)),0.630438420900697*i*s + 0.0629456744840196*s**2 ; 0.0750119755463813 - 0.072078206029876*sqrt(Abs(r))
691,0.6514590392757857,B0*s + B1*i*s**2 ; B2*Abs(i)**(3/2),0.578865422400193*i*s**2 - 0.00749948429620164*s ; 0.162349407025664*Abs(i)**(3/2)
692,0.6511745901049686,B0*s + B1*s**2 + B2*i*s ; B3*Abs(i)**(5/4) + r*Abs(i)**(5/4),-0.0692285439474817*i*s - 0.0661522915071476*s**2 + 0.0924879599457042*s ; r*Abs(i)**(5/4) + 0.00158484308830582*Abs(i)**(5/4)
693,0.6510821440871966,B0*s ; B1 + B2*i*sqrt(Abs(r)),0.0340117198477159*s ; 0.184218356598077*i*sqrt(Abs(r)) - 5.8496895078153e-5
694,0.649502191421605,B0*i + B1*i*s + B1*Abs(i)**(3/2) ; B2*i,-2.0330342014378*i*s + 2.67547316971156*i - 2.0330342014378*Abs(i)**(3/2) ; -0.0213746503936565*i
695,0.6493039688006259,B0*s**2 + i*s**3 ; B1*i + B2*i**3 + B2*i**2,i*s**3 - 0.0119397843328554*s**2 ; -0.207039694490829*i**3 - 0.207039694490829*i**2 + 0.156425502432935*i
696,0.6486276089646492,B0*i + B1*i*s**2 ; B2*i + 2*i*r - i*sqrt(Abs(r)),0.673872590887794*i*s**2 - 0.208137540820737*i ; 2*i*r - i*sqrt(Abs(r)) + 0.137529168999374*i
697,0.6486250093320017,B0*i + B1*i**2 + B1*i*s ; B2*sqrt(Abs(i)),-0.690836757263276*i**2 - 0.690836757263276*i*s + 0.828335723319855*i ; -0.0336825363070993*sqrt(Abs(i))
698,0.6476035046076088,B0 + B1*s ; B2*Abs(i)**(3/2) + B3*r*sqrt(Abs(i)),0.0133270966697874*s + 0.0178155292739499 ; 0.1263972621731*r*sqrt(Abs(i)) + 0.0494943171669515*Abs(i)**(3/2)
699,0.6470915591329363,B0*i*s**2 ; B1*i**2 + 2*i**2*r,0.265205567607397*i*s**2 ; 2*i**2*r + 0.0136021432661845*i**2
700,0.6464976098715041,B0*s**2 + B1*i**2*s ; B2*i + B3*sqrt(Abs(r)) + B4*r,-0.113523110144189*i**2*s + 0.00162863827969787*s**2 ; -0.185970453620479*i - 0.295714413358455*r - 0.113599740159961*sqrt(Abs(r))
701,0.6460044617161277,B0*s + B1*i*s + B1*Abs(s)**(3/2) ; B2*i,0.182977487857398*i*s + 2.48616201991146*s + 0.182977487857398*Abs(s)**(3/2) ; 0.0546048587168486*i
702,0.6452880765206498,B0*i*s ; B1*i**2 + i**2*r + Abs(i)**(7/2),0.249074773743881*i*s ; i**2*r - 0.130369538585382*i**2 + Abs(i)**(7/2)
703,0.6450543048994813,B1*i*sqrt(Abs(B0 + s)) ; B2*i + i**3*r**2,0.316462872475296*i*sqrt(Abs(s + 0.167364902088148)) ; i**3*r**2 + 0.116417774457105*i
704,0.6442969504825731,B0 + B1*s ; B2*i**3 + B3*i**2*r,0.0546233109492807*s - 0.0222507347966922 ; 0.00546771190948163*i**3 + 2.76282568613984*i**2*r
705,0.6436813616275887,B0*i*s ; B1 + B2*r + B2*sqrt(Abs(r)),-0.0675478125472444*i*s ; -0.296049019077969*r - 0.296049019077969*sqrt(Abs(r)) + 0.0169135576114811
706,0.6436436876192037,B0*s + B1*s*sqrt(Abs(i)) ; B2 + B3*r,0.258317729562516*s*sqrt(Abs(i)) + 0.0166122967421471*s ; 0.0457470049861183 - 0.0430258084959595*r
707,0.6433697000971186,B0*i*s + i*s**2 ; B1*sqrt(Abs(i**2 + i*r)),i*s**2 - 0.488242851518653*i*s ; 0.0336147870055927*sqrt(Abs(i**2 + i*r))
708,0.6432899724388202,B0*i + B1*s ; B2*i - i*r**2 + i*r,0.00366293517210378*i + 0.0250730048682727*s ; -i*r**2 + i*r + 0.000293174449432612*i
709,0.6418815633914481,B0*i + i**2 + i*s ; B1*i + B2*r,i**2 + i*s - 0.705528521655234*i ; 0.0672482122688866*i - 0.0120753682008001*r
710,0.6412004130716434,B0*s + B1*i**3*s ; B2*i**2*r + B2*i**2,3.00674993821857*i**3*s + 0.0201747603618544*s ; 0.261294365246294*i**2*r + 0.261294365246294*i**2
711,0.6411292635439254,B0*s ; i*sqrt(Abs(B1*i + B2*r)),0.0341914528696137*s ; i*sqrt(Abs(0.00010570317452959*i - 0.0342794857117438*r))
712,0.6409738276637731,B0*s**2 + Abs(s)**(3/2) ; B1*Abs(i)**(3/2),-1.00703602977122*s**2 + Abs(s)**(3/2) ; 0.193059541800456*Abs(i)**(3/2)
713,0.6409126935236914,B1*sqrt(Abs(B0 + i*s**2)) ; B2*i,0.144560498249827*sqrt(Abs(i*s**2 - 8.23743015139979e-5)) ; 0.0894274573292905*i
714,0.640875926434134,B0*sqrt(Abs(i - s**2)) ; B1*i - i*r**2 + i*r,0.0320748116677886*sqrt(Abs(i - s**2)) ; -i*r**2 + i*r + 0.000137736739846103*i
715,0.6401414956410365,B0*i + B1*s ; B2 + B3*Abs(i)**(1/4),0.0960548459247295*i + 0.0438160127019051*s ; 0.103469546150542*Abs(i)**(1/4) - 0.0413216004309734
716,0.6393510910101937,B0*s**2 + B1*s**2*sqrt(Abs(i)) ; B2*i*r + B2*i + B2*r**2 + B3*r,0.274008225607676*s**2*sqrt(Abs(i)) - 0.0317570147968736*s**2 ; 0.0841263608819514*i*r + 0.0841263608819514*i + 0.0841263608819514*r**2 - 0.0650649280046993*r
717,0.6392004140681131,B0*i**2 + B0*i*s ; B1*i + B2*r,0.394349618691428*i**2 + 0.394349618691428*i*s ; 0.168109061979548*i - 0.00667072445565649*r
718,0.6390429828291774,B0*Abs(i)**(3/4) ; B1*i + i**2 + i*r,0.0386705664914228*Abs(i)**(3/4) ; i**2 + i*r - 0.185827146132596*i
719,0.6379537302264133,B0*s*sqrt(Abs(i + s)) ; B1*i**2*r**2 + B1*i**2 + B2*i*r,0.0305310122772729*s*sqrt(Abs(i + s)) ; 0.0325607660107041*i**2*r**2 + 0.0325607660107041*i**2 + 0.359338982134329*i*r
720,0.6377216701524605,B0*i*s**4 ; B1 + B2*i**2 + B2*i*r,0.543420540572492*i*s**4 ; 0.100268962184803*i**2 + 0.100268962184803*i*r + 0.00198372741358782
721,0.63758066258226,B0*i + B1*s ; B2 + B4*sqrt(Abs(B3 + i)),0.105298129638906*i + 0.0416627333128814*s ; 0.0855976923038547*sqrt(Abs(i - 0.0139510053191071)) - 0.00881512948601428
722,0.6368654476201504,B1*i*Abs(B0 + 2*i)**(1/4) ; B2 + B3*i + B4*r,0.17366977550408*i*Abs(2*i - 0.218080501327152)**(1/4) ; 0.259941034658687*i + 0.0384773805268098*r - 0.0479253393124064
723,0.6365205004036402,B0*s + B1*i*s + B1*s*sqrt(Abs(i)) ; B2 + B3*r,0.171665288623969*i*s + 0.171665288623969*s*sqrt(Abs(i)) + 0.0260741937020651*s ; 0.0464534969409889 - 0.0438401928183856*r
724,0.6363545316197454,B0*s + i*s ; B1*i,i*s + 2.09697883099637*s ; 0.0609770788744335*i
725,0.6361025567503494,B0*i + B1*s ; B2 + B3*sqrt(Abs(i)) + B4*r,0.10509748893649*i - 0.00253060867834639*s ; 0.0563738836684914*r + 0.177624350930493*sqrt(Abs(i)) - 0.0756196734932605
726,0.6360697598537606,B0*i ; B1 + B2*sqrt(Abs(i)) + B3*r,0.104927351022676*i ; 0.0512284354732467*r + 0.171780592448611*sqrt(Abs(i)) - 0.0721455994960731
727,0.6357280019188106,B0 + B1*i*s**2 ; B2*sqrt(Abs(i)),-0.791936541509545*i*s**2 + 0.101727583903329 ; 0.106555838943622*sqrt(Abs(i))
728,0.6316539693462351,B0*s + B1*s**2 ; B2*sqrt(Abs(i)) + B3*r*sqrt(Abs(i)),-0.0206012244551793*s**2 + 0.0572359790849537*s ; 0.0737419031904831*r*sqrt(Abs(i)) + 0.0190854601620882*sqrt(Abs(i))
729,0.6313664096855315,s**2*Abs(i)**(3/2) ; B0 + B1*i,s**2*Abs(i)**(3/2) ; 0.112384795784311*i - 0.00613475002385542
730,0.631261439498103,B0*i ; B1*i - i**2 + i*sqrt(Abs(i**2 - r)),-0.0452609797511916*i ; -i**2 + i*sqrt(Abs(i**2 - r)) - 0.494637876528802*i
731,0.631235587665935,B0*i*s**2 + i*s ; B1*i,-0.700454179956641*i*s**2 + i*s ; 0.113081665784627*i
732,0.6300874219358595,B0*i + i**2*s + i*s**2 ; B1 + B2*i,i**2*s + i*s**2 - 0.48124065958687*i ; 0.00987263682249209*i + 0.00448560869793097
733,0.6300291278201668,B0*i*s + B1*s*Abs(i)**(3/2) ; B2*i**2 + i**3 + i**2*r,0.230046650084718*i*s + 0.0451426532799927*s*Abs(i)**(3/2) ; i**3 + i**2*r - 0.2613640516743*i**2
734,0.6299012896198768,B0 + B1*Abs(s)**(1/4) ; B2*i,0.0599138628521636*Abs(s)**(1/4) - 0.0100733157183196 ; 0.0958672588963948*i
735,0.6298340355764476,B0*s + B1*s**2 ; B2*i + i**2 + i*sqrt(Abs(B3*i + B3*r)),-0.245856418086875*s**2 + 0.243042485290131*s ; i**2 + i*sqrt(Abs(0.188098121798316*i + 0.188098121798316*r)) - 0.427327968134576*i
736,0.629516303889402,B0*i*s + i*s**2 ; B1 + B2*i,i*s**2 - 0.427194038050628*i*s ; 0.0358197556192928*i + 0.00323576876196348
737,0.6292552644924944,B0*i + B1*i**2 + B2*i*sqrt(Abs(s)) ; B3*i**3 + B4*i**2*r,-7.54521106441686*i**2 - 17.3691226434055*i*sqrt(Abs(s)) + 17.4981316518912*i ; -3.40605171807611*i**3 - 14.0293517013537*i**2*r
738,0.6287054559488218,B0*i + B1*i**2 ; B2*i**2 + B3*i*r + i**3 - i**2*r,-0.663397176201645*i**2 + 0.311493002369676*i ; i**3 - i**2*r - 0.2255497105762*i**2 + 0.616097727987178*i*r
739,0.6278125294180062,B0*s + B1*i*s + B1*s**2 ; B2*i**3 + B2*i**2,-0.776903226086568*i*s - 0.776903226086568*s**2 + 0.795309460594884*s ; 0.321797834624217*i**3 + 0.321797834624217*i**2
740,0.6267658466656467,B1*sqrt(Abs(B0 + Abs(s)**(3/2))) ; B2 + B3*r + B4*i*r**2,0.049648590302396*sqrt(Abs(Abs(s)**(3/2) - 0.295374929486634)) ; 0.609939617027507*i*r**2 + 0.00286333578920515*r + 0.00648352861941112
741,0.626395602644135,B0*s ; i*sqrt(Abs(B1*r + B2*i)),0.0345695564398825*s ; i*sqrt(Abs(0.000286313779678228*i - 0.0324801453713539*r))
742,0.6259260109110054,B0*s + B1*s**2 ; B2*sqrt(Abs(i**2 + i*r)),-0.0442014518042531*s**2 + 0.0798607297990276*s ; 0.0570624227308962*sqrt(Abs(i**2 + i*r))
743,0.6252597158038344,B0*s + i*s ; B1*i + B2*i**2,i*s + 2.09330886704808*s ; -0.0051358985892409*i**2 + 0.0646340281394378*i
744,0.6248325056141618,B0*s ; B1*i**2 + B1*i + B2*i*sqrt(Abs(r)),0.032586632592712*s ; -0.000604895254075753*i**2 + 0.190350225223927*i*sqrt(Abs(r)) - 0.000604895254075753*i
745,0.6245352292446057,B0*i + B1*s ; B2*sqrt(Abs(i)) + B3*r,0.106254982114433*i + 0.0532057977955061*s ; -0.0115928083951963*r + 0.0786966755736081*sqrt(Abs(i))
746,0.6241599400459857,B0 + B1*Abs(s)**(3/2) ; B2*sqrt(Abs(i)),0.0882876691857115 - 0.0342225841255195*Abs(s)**(3/2) ; 0.129015841397776*sqrt(Abs(i))
747,0.6235864399458816,B0*s**2 ; B1 + B2*i*sqrt(Abs(r)),0.0402125574964183*s**2 ; 0.176749176406361*i*sqrt(Abs(r)) - 0.000113605993812869
748,0.6233785660578508,B0*i + B1*i**2 + B2*i*s ; B3*i + i*r,-0.370678083415349*i**2 + 0.651296876267017*i*s - 0.282882840061404*i ; i*r + 7.63308549114202e-5*i
749,0.6220743730860373,B0*i**2 - i + s ; B1 + B2*sqrt(Abs(i)) + B3*r,-0.624449509023023*i**2 - i + s ; 0.0995259491422754*r + 0.219963791271868*sqrt(Abs(i)) - 0.122588753923627
750,0.6207276520386227,sqrt(Abs(B0*i + B1*i*s)) ; B2 + B3*i + B4*r,sqrt(Abs(0.0194419298899937*i*s - 0.00416834819250153*i)) ; 0.0678167827518615*i + 0.0169153370528412*r + 3.36452355762933e-5
751,0.6198549289626871,B0*s + B0*sqrt(Abs(i))*sqrt(Abs(s)) ; B2*i*sqrt(Abs(B1 + i)),0.0429140259545639*s + 0.0429140259545639*sqrt(Abs(i))*sqrt(Abs(s)) ; 0.260003765742307*i*sqrt(Abs(i - 0.406728150343731))
752,0.6187563924463949,B0*s + B1*i*s ; B2*i + B3*i*r - i**2,1.32794683817486*i*s - 0.00594685663640265*s ; -i**2 - 0.694105423774788*i*r + 0.816783621184367*i
753,0.618725818704752,B0*i*s**2 + B1*s*Abs(i)**(3/2) ; B2*i - i*r,-0.0867537949837717*i*s**2 + 0.120730828947494*s*Abs(i)**(3/2) ; -i*r - 0.438368286041311*i
754,0.618690621000807,B0 + B1*i**2*s ; B2*sqrt(Abs(i)),2.03112017437246*i**2*s + 0.0218368482209725 ; 0.0707144223262392*sqrt(Abs(i))
755,0.6186254989095632,s**2*sqrt(Abs(B0 + B1*i)) ; B2*i,s**2*sqrt(Abs(0.0746474317145324*i - 0.00611164254585491)) ; 0.0786072231269833*i
756,0.6185736949026857,B0*s*sqrt(Abs(i**2 + s)) ; B1 + B2*i*sqrt(Abs(r)),0.0374219241389478*s*sqrt(Abs(i**2 + s)) ; 0.169065389274561*i*sqrt(Abs(r)) - 1.89773309327459e-5
757,0.6185259269422176,B1*i*sqrt(Abs(B0 - i)) ; B2*i - i*r,-0.134823123768311*i*sqrt(Abs(i - 0.387005348322639)) ; -i*r - 0.479038603285074*i
758,0.6184270542928069,i*s + s*Abs(B0 - i)**(1/4) ; B1*i,i*s + s*Abs(i - 19.7138976712276)**(1/4) ; 0.0608177777409543*i
759,0.6180901679745087,B0 + B1*i + B2*s ; B3 + B4*i + B5*r,0.111058844801665*i + 0.0367587733875214*s - 0.0153270434791452 ; 0.148122960012211*i + 0.0114075506772483*r - 0.0173048946572152
