node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('B0 + s', 'B1*M0*M1'))",0.31170615432311405,0.14952183710468753,0.020256823720320012,5,0.38734645679619356,9.79392719026257,0.029639412447370655,0.6008076947377221,False,False,7,3
"('INTERNAL', ('M0 + M1', 'B0*M0*M2 + B1*M1*M2'))",0.2516288358978853,0.06371546091696784,0.01123847911741441,5,0.5681423360125574,9.842314946244368,0.012135799920559291,0.5244196398789396,False,False,14,3
"('INTERNAL', ('M0', 'B0*M0 + B1*M1'))",0.18545551022402182,0.0498237567409551,0.006458285332110938,5,1.3113597329174072,9.787313768238299,0.01002629261154491,0.5109381724845807,False,False,14,1
"('INTERNAL', ('M0', 'M0 + M1'))",0.18217242337383743,0.04349956738631322,0.006186881900427216,5,0.4300961897885999,9.809637525390949,0.00913585345097254,0.5046785576251296,False,False,14,1
"('INTERNAL', ('M0', 'B0*M0 + B0*M1'))",0.17881512191752405,0.06264777805201664,0.005979713516044325,5,0.833191457934036,9.759975181599437,0.011966228402173476,0.5233961116723659,False,False,14,1
"('INTERNAL', ('M0', 'M0*i'))",0.12145204074183848,0.046372991469719016,0.003866117481705797,5,1.6368641392419405,9.751886116991583,0.00953497782973027,0.5075324344785539,False,False,14,1
"('INTERNAL', ('M0 + M1', 'M0'))",0.08653624864274978,0.02431970101424369,0.0013852359238424026,5,1.1203778474392676,9.809637525390949,0.006705549382796862,0.485189177545713,False,False,14,1
"('INTERNAL', ('M0', 'M0*M1*M2'))",0.08422283043200311,0.016844566086406304,0.0014186970331953506,5,1.3695838336101158,9.751886582908536,0.005868933166631309,0.4773727243930199,False,False,14,1
"('INTERNAL', ('M0', 'M0*M2 + M1*M2'))",0.035524240276881516,0.015749619750312596,0.00024872086912970594,5,1.3693012770358841,9.751886116991583,0.005751599033933483,0.47621673537514,False,False,14,1
"('INTERNAL', ('M0', 'sqrt(Abs(M0))'))",0.03169286229882306,0.006338572459764611,0.00020088750413843197,5,1.0057790037177552,9.751886116991583,0.004797926490624255,0.4661596065726668,False,False,14,1
"('INTERNAL', ('M0 + M1', 'B0*r'))",0.03158679658741425,0.018114686936680797,0.000274516948928375,5,0.04803744803617847,9.634214002975916,0.0060067068614590696,0.47871006685334977,False,False,7,3
"('INTERNAL', ('B0 + B1*sqrt(Abs(s))', '-M0'))",0.031284040564298884,0.012513616225719554,0.00029360735820860946,5,0.03729812313221878,9.751886116991583,0.0054126069826376366,0.4727833695106189,False,False,3,1
"('INTERNAL', ('M0', 'M0 - M1'))",0.030970762860235045,0.00947623217894213,0.00017231939868097865,5,1.1914006728862532,9.759689172866043,0.005104984206033334,0.46953727426133146,False,False,14,1
"('INTERNAL', ('sqrt(Abs(M0))', 'M0'))",0.030960671025830753,0.007208951843241346,0.0001811415424265931,5,0.5618601916572642,9.752931653613496,0.004882012990288687,0.467099081888203,False,False,14,1
"('INTERNAL', ('B0 + M0 + M1', 'B1*M0*M1'))",0.03095821532855411,0.006753986290248762,0.000184050049884399,5,0.0,9.900000000000002,0.004837954839483294,0.46660824125528555,False,False,0,5
"('INTERNAL', ('M0*M1 + M2', 'B0*r'))",0.030899243872502733,0.013949649520630006,0.00023960126867602065,5,0.045143098169140645,9.759309269218106,0.005561606800137193,0.4743101346247796,False,False,7,3
"('INTERNAL', ('M0', 'B0*r'))",0.03059413359863212,0.006975967568206692,0.0001777619134852324,5,0.04974422577402093,9.625934656439654,0.004859422592105279,0.466847792606062,False,False,7,3
