rank,reward,equations,equations_with_constants
1028,0.884476841306046,B0 + B1*i ; i,1.01696520595474*i - 0.000497042101856187 ; i
1029,0.884455352984138,B0*sqrt(Abs(i))*sqrt(Abs(s)) ; i,0.232931944707923*sqrt(Abs(i))*sqrt(Abs(s)) ; i
1030,0.8844239004329226,B0*s + B1*i*s ; i + sqrt(Abs(r)),-0.0889895465588349*i*s - 0.0218482293347081*s ; i + sqrt(Abs(r))
1031,0.8844195639954161,B0 + B1*i + B2*s ; sqrt(Abs(i*r - i + sqrt(Abs(i)))),-0.000650557895521477*i + 0.0779936581305236*s - 0.053722540595645 ; sqrt(Abs(i*r - i + sqrt(Abs(i))))
1032,0.8843374659687157,B0*i*sqrt(Abs(s)) ; B1 + B2*i + r,0.03203581420345*i*sqrt(Abs(s)) ; 2.69673859890175*i + r - 2.44612049858422
1033,0.8843294351318534,B0*i + B1*s ; i + Abs(B2 - i)**(1/4),-0.0149943878432226*i + 0.0410565434752106*s ; i + Abs(i - 0.0200001553430755)**(1/4)
1034,0.8843045881748017,B0*i + B1*i*sqrt(Abs(s)) ; B2*i + B3*r,0.59265718138999*i*sqrt(Abs(s)) - 0.010457180451922*i ; 0.370149413500419*i - 0.00902511708737266*r
1035,0.8843025165967207,i*s*sqrt(Abs(B0 + Abs(s)**(1/4))) ; B1 + B2*i,i*s*sqrt(Abs(Abs(s)**(1/4) - 1.03568785417209)) ; 0.268787807408444*i - 0.0264345658775881
1036,0.8842697772365623,B0 + B1*i + B2*s ; B3 + 3*r,0.000535306930150969*i + 0.061511165057258*s - 0.0393525982626466 ; 3*r - 4.18795566239515e-8
1037,0.884209980293743,B0*s - s*sqrt(Abs(B1 + i)) ; B2 + B3*i,-s*sqrt(Abs(i - 2.40158853628381)) + 1.55454307905508*s ; 0.050475706717332*i + 0.00336234910158175
1038,0.8841894959134275,B0*i + B1*i*sqrt(Abs(s)) ; B2*i,0.449889766720095*i*sqrt(Abs(s)) + 0.269913499653689*i ; 0.529974614001505*i
1039,0.8841729319349564,i*sqrt(Abs(s))*Abs(B0 - s)**(1/4) ; i*sqrt(Abs(B1*sqrt(Abs(i)) + i)),i*sqrt(Abs(s))*Abs(s - 1.06404632933028)**(1/4) ; i*sqrt(Abs(i + 0.755510413008505*sqrt(Abs(i))))
1040,0.8841580403941901,B0*Abs(s)**(5/4) ; B1 + i,0.0467927523669884*Abs(s)**(5/4) ; i + 3.41345371618822
1041,0.8841580403852934,B0*Abs(s)**(5/4) ; B1 + 2*r,0.0467936582833879*Abs(s)**(5/4) ; 2*r + 21.2355915427263
1042,0.8841580403805862,B0*Abs(s)**(5/4) ; sqrt(Abs(B1 + B2*i)),0.0467938338373648*Abs(s)**(5/4) ; sqrt(Abs(0.188634022768551*i + 0.749106739120774))
1043,0.8841580403609862,B0*Abs(s)**(5/4) ; B1 + B2*r,0.0467943532739386*Abs(s)**(5/4) ; 0.0100969597641551*r + 0.430886047296968
1044,0.8841580399964097,B0*Abs(s)**(5/4) ; B1 + i*r,0.0467878594830539*Abs(s)**(5/4) ; i*r + 12.1055553442658
1045,0.8841580397279339,B0*Abs(s)**(5/4) ; B1*r,0.0467863797823348*Abs(s)**(5/4) ; 2.67923685226334*r
1046,0.8841576963128939,B0*Abs(s)**(5/4) ; i,0.046940979737804*Abs(s)**(5/4) ; i
1047,0.8841576840573359,B0*Abs(s)**(5/4) ; sqrt(Abs(i*r - i)),0.0466424090097061*Abs(s)**(5/4) ; sqrt(Abs(i*r - i))
1048,0.8841576659487612,B0*Abs(s)**(5/4) ; r,0.0466386355153812*Abs(s)**(5/4) ; r
1049,0.8841362381865961,B0*s + s*sqrt(Abs(B1 - i)) ; B2*i,s*sqrt(Abs(i + 2.82508297885447)) - 1.67762960466507*s ; 0.0335450551431093*i
1050,0.8841228772370541,B0*i**2 ; i,49.9999997227515*i**2 ; i
1051,0.8841194682493895,B0*i*s ; B1 + B2*r**2 + B2*r,0.235646604541294*i*s ; -1.07362447460878*r**2 - 1.07362447460878*r - 0.0356223170403465
1052,0.884114991093494,B0 + B1*sqrt(Abs(i**2 + s)) ; B2*r,0.433596980682867 - 0.426039690871739*sqrt(Abs(i**2 + s)) ; 2.98532094010516*r
1053,0.8841011890228553,B1*i*s*sqrt(Abs(B0 + i)) ; B2 - 2*r,0.047096275127575*i*s*sqrt(Abs(i + 24.9144418098623)) ; -2*r - 0.062364677708566
1054,0.8840757570421223,B0*i**3 ; B1 - r,-0.00575836255939299*i**3 ; 2.24728734218709 - r
1055,0.8840673745076122,B0*s + s*sqrt(Abs(B1 - s)) ; B2 - i - sqrt(2)*sqrt(Abs(i)),s*sqrt(Abs(s - 5.02773649483643)) - 2.00142852910557*s ; -i - sqrt(2)*sqrt(Abs(i)) + 40.9059199697428
1056,0.8840641671846627,B0*s + B1*s**2 ; sqrt(Abs(2*i*r + r)),-0.241049008474377*s**2 + 0.247123878993941*s ; sqrt(Abs(2*i*r + r))
1057,0.8840641671832943,B0*s + B1*i*s ; i*r**2 + r*sqrt(Abs(i)),0.241048579740374*i*s + 0.00607491259707364*s ; i*r**2 + r*sqrt(Abs(i))
1058,0.8840641671721783,B0*s + B1*s**2 ; B2 + B3*Abs(i)**(3/2)*sqrt(Abs(r)),-0.241056308524236*s**2 + 0.247130326645933*s ; 0.0142091156032367*Abs(i)**(3/2)*sqrt(Abs(r)) + 0.801567293829073
1059,0.8840641670820591,B0*s + B1*s**2 ; sqrt(Abs(B2*r**2 + B3*r)),-0.241038121896803*s**2 + 0.24711413067224*s ; sqrt(Abs(0.00120930691248324*r**2 + 0.000644688023171711*r))
1060,0.8840641670500698,B0*s + B1*s**2 ; sqrt(Abs(B2 + B3*r + r**2)),-0.241036322789554*s**2 + 0.247112459307021*s ; sqrt(Abs(r**2 + 4.38739930842649*r + 0.0420851489704072))
1061,0.8840641667615329,B0*s + B1*s**2 ; B2 - 2*i + r + sqrt(Abs(r)),-0.241078126206298*s**2 + 0.247149928825533*s ; -2*i + r + sqrt(Abs(r)) + 0.176859584101839
1062,0.8840641665430554,B0*s + B1*s**2 ; sqrt(Abs(B2*i*r + B3*i)),-0.241084226707822*s**2 + 0.247155462856294*s ; sqrt(Abs(0.000105699860194648*i*r + 18.8473940369626*i))
1063,0.8840641656177989,B0*s + B1*s**2 ; B2 + B3*i*r + sqrt(Abs(i)),-0.241000222242109*s**2 + 0.247080210501091*s ; 0.0073717560887662*i*r + sqrt(Abs(i)) + 0.0180052199812753
1064,0.8840439941876288,B0*s + B1*s*sqrt(Abs(i)) ; B2 + B3*r + i,0.0365555314503718*s*sqrt(Abs(i)) - 0.0423426016919356*s ; i - 1.87467036831437*r + 4.27716457800458
1065,0.884042712091245,B0 + B1*i*s ; B2*Abs(i)**(1/8)*sqrt(Abs(r)),0.229515013725238*i*s + 0.00680067310607808 ; 45.146078924902*Abs(i)**(1/8)*sqrt(Abs(r))
1066,0.884014261656166,B0*i*s**2 ; i**2 - i,0.0719624352809491*i*s**2 ; i**2 - i
1067,0.8839886061299204,B0*i*s*sqrt(Abs(i + s)) ; B1 + B2*i,0.279604896748476*i*s*sqrt(Abs(i + s)) ; 0.042314790939394*i - 0.00489286135226661
1068,0.8839824416107741,B0*i*s + B0*s**2 ; B1 + B2*r,0.00186004763301043*i*s + 0.00186004763301043*s**2 ; 0.0749509589890542*r - 2.98105518782996
1069,0.883955029098943,B0 + B1*s + B1*sqrt(Abs(i)) ; r,0.440335206283647*s + 0.440335206283647*sqrt(Abs(i)) - 0.493753162051359 ; r
1070,0.8839549697770149,B0 + B1*s + B1*sqrt(Abs(i)) ; r**2,0.440611589565765*s + 0.440611589565765*sqrt(Abs(i)) - 0.494063457632059 ; r**2
1071,0.8839464576251039,s*sqrt(Abs(B0*s**2 + B1)) ; B2*r + B3*r**2,s*sqrt(Abs(0.158901600333247*s**2 + 6.94998854332649)) ; 2.0527086671058*r**2 + 0.54389725928112*r
1072,0.8838963405025645,B0*Abs(s)**(3/2) - i*s ; B1 + i,-i*s - 0.172640968771794*Abs(s)**(3/2) ; i + 0.263735397598485
1073,0.8838816710632518,B0 + i + sqrt(Abs(B1 + B2*s)) ; B3 + B4*r + i,i + sqrt(Abs(1.87026199436276*s + 1.00914487059084)) - 1.92438860609258 ; i - 1.97210417717414*r - 0.757919896664912
1074,0.8838645112444922,B0*s + B1*s*sqrt(Abs(i)) ; B2 + B3*r,0.2999154936464*s*sqrt(Abs(i)) - 0.0252892796097667*s ; 0.0244786138406876*r + 0.0159999626732966
1075,0.8838074681076464,B0*i + B1*s ; Abs(i - 2*r)**(1/4),-0.00720588087409168*i + 2.71433743191731*s ; Abs(i - 2*r)**(1/4)
1076,0.883802748341705,B0*s + B1*i*s ; sqrt(Abs(B2 + 2*i + 2*r)),-0.0235480958160573*i*s + 0.00497084659746749*s ; sqrt(Abs(2*i + 2*r - 0.230506887390902))
1077,0.8837983430124332,B0 + B1*i + B2*s ; B3*i*r + B3*r + i,-0.721724005971824*i + 0.406209733014448*s - 0.380695007753761 ; 0.763982174628323*i*r + i + 0.763982174628323*r
1078,0.883760470385982,B0 + B1*s*sqrt(Abs(i)) ; i*sqrt(Abs(B2 - r + sqrt(Abs(r)))),0.146047968567129*s*sqrt(Abs(i)) + 0.000774679051581289 ; i*sqrt(Abs(r - sqrt(Abs(r)) + 0.24545130998019))
1079,0.883753564637345,B0*i + i**2 ; B1 + B2*i,i**2 + 0.154531565813483*i ; 2.56939049535147*i + 0.365195231578166
1080,0.8837387362657624,B0 + B1*i + B2*s ; B3 - 2*i,0.00061420324678228*i + 0.0757035936672944*s - 0.050160416096157 ; 0.0628252977626388 - 2*i
1081,0.8836809134360966,B0*s + B1*s*sqrt(Abs(i)) ; B2 + B3*r + sqrt(Abs(i)),0.012465449269731*s*sqrt(Abs(i)) + 0.0100391379391611*s ; 0.212631574230907*r + sqrt(Abs(i)) - 0.106198888282848
1082,0.8836691951279307,B0*s + B1*Abs(s)**(3/2) ; B2 + i + sqrt(Abs(-B3 + i + r)),0.405976487804536*s - 0.395886782265488*Abs(s)**(3/2) ; i + sqrt(Abs(i + r - 0.00140614619104133)) + 0.000733232172718519
1083,0.8836691905159615,B0*s + B1*Abs(s)**(3/2) ; B2 + B3*i**2 + sqrt(Abs(i)),0.406142612302224*s - 0.396062100962827*Abs(s)**(3/2) ; 0.722904951430045*i**2 + sqrt(Abs(i)) + 0.00321518305427515
1084,0.8836133472933518,B0*s + B1*s*sqrt(Abs(i)) ; B2*i + r + sqrt(Abs(i)),0.40709407442935*s*sqrt(Abs(i)) - 0.12010162731976*s ; 3.8792320017125*i + r + sqrt(Abs(i))
1085,0.8835306068524563,B1*s**2*sqrt(Abs(B0 + i)) ; B2 + B3*r - i,0.0568728122349492*s**2*sqrt(Abs(i + 0.0164538971563564)) ; -i - 0.582246396999236*r + 0.0282411052407143
1086,0.883477040770165,B0*i*s ; B1 + B2*i**2 + sqrt(Abs(i)),-0.00173901727753994*i*s ; -0.000359863495441765*i**2 + sqrt(Abs(i)) + 1.11356516433993
1087,0.8834511143584142,B0*i ; B1*r + 2*i,1.97973697426421*i ; 2*i + 0.000210393429304115*r
1088,0.8834410391642629,B0*s + B1*s*sqrt(Abs(i)) ; B2 + r,0.0117736583381395*s*sqrt(Abs(i)) + 0.0228865524144302*s ; r + 0.000864101132018732
1089,0.8834358425626364,B1*i*s*sqrt(Abs(B0 + s)) ; B2 - i**2 - i*r,-0.000574510967094329*i*s*sqrt(Abs(s - 6.19746098598527)) ; -i**2 - i*r + 3.00433280475397
1090,0.8834250338983894,B0*Abs(i)**(5/4) ; i,2.65895534492255*Abs(i)**(5/4) ; i
1091,0.8833736325621734,B0*i*s ; B1 + B2*i*r + sqrt(Abs(i)),-0.00190009951239617*i*s ; 0.000727090393303061*i*r + sqrt(Abs(i)) + 1.0671644231045
1092,0.883367299687164,s*sqrt(Abs(B0*i + B1)) ; B2 - i + r**2 + r,s*sqrt(Abs(0.0026159395520569*i - 7.34509232798077e-5)) ; -i + r**2 + r + 0.0220718833950413
1093,0.883335622646214,B0*s*sqrt(Abs(i)) ; sqrt(Abs(i))*Abs(i + Abs(r)**(1/4))**(1/4),0.01366391667983*s*sqrt(Abs(i)) ; sqrt(Abs(i))*Abs(i + Abs(r)**(1/4))**(1/4)
1094,0.8833290120929096,B0*i ; B1 + B2*i + B3*sqrt(Abs(r)),0.135244254856714*i ; 0.432190237648319*i + 0.162970273345478*sqrt(Abs(r)) - 0.169105856716894
1095,0.883315484406482,B0*i + B1*i*sqrt(Abs(s)) ; 2*i + sqrt(Abs(B2 + i + r)),-0.376363200957146*i*sqrt(Abs(s)) + 0.0700614053023889*i ; 2*i + sqrt(Abs(i + r - 0.0171564749366081))
1096,0.883243594395165,B0*i**2 + B0*i*s ; B1*r + i,0.929631211576129*i**2 + 0.929631211576129*i*s ; i - 0.149270586512058*r
1097,0.8831909326667851,B0*s*sqrt(Abs(i)) ; sqrt(Abs(B1 + B2*i + B3*r)),0.0167402034905381*s*sqrt(Abs(i)) ; sqrt(Abs(41.3982599520889*i + 38.5153161933202*r + 6.21267474455827))
1098,0.883173572849368,B0 + B1*i + B1*s ; sqrt(Abs(B2 + r + sqrt(Abs(i)))),0.000485500310407982*i + 0.000485500310407982*s + 0.051647850249853 ; sqrt(Abs(r + sqrt(Abs(i)) - 20.6472539765481))
1099,0.8831148097695407,B0*s + B1*i*s ; B2 - i + 2*r,-0.000667608385670548*i*s + 0.0189126851603704*s ; -i + 2*r + 0.0261360811092287
1100,0.8830970285921611,B0*i + B1*i**2 ; sqrt(Abs(i)),-2.66998260213122e-5*i**2 - 0.00270367119138231*i ; sqrt(Abs(i))
1101,0.8830774702770495,B0*s*sqrt(Abs(i)) ; sqrt(Abs(B1 + B2*r + 2*i)),0.0151598037658437*s*sqrt(Abs(i)) ; sqrt(Abs(2*i + 0.225794280960896*r + 2.07515672509389))
1102,0.883053452035624,B0*i - i*sqrt(Abs(B1 - i)) ; B2*r + B3*Abs(r)**(3/2),-i*sqrt(Abs(i + 1.90285135350603)) + 1.68399808039784*i ; 78.2574706812698*r + 0.0200377547147029*Abs(r)**(3/2)
1103,0.8830373058819951,B0*s + B1*i*s ; B2 + i,-1.18180941746672*i*s - 0.577456420705823*s ; i + 0.603154852807111
1104,0.8829815044512055,B0*s + B0*sqrt(Abs(s)) ; 2*i,0.0232964415941763*s + 0.0232964415941763*sqrt(Abs(s)) ; 2*i
1105,0.882981038048396,B0*s + B0*sqrt(Abs(s)) ; B1*r,0.0237027318480258*s + 0.0237027318480258*sqrt(Abs(s)) ; 0.950687133465523*r
1106,0.8829800334956629,B0*s + B0*sqrt(Abs(s)) ; r,0.0236096676293143*s + 0.0236096676293143*sqrt(Abs(s)) ; r
1107,0.8829792276086861,B0*s + B0*sqrt(Abs(s)) ; i,0.0235702269745799*s + 0.0235702269745799*sqrt(Abs(s)) ; i
1108,0.8829361085818647,B0 + B1*i ; B2 - i*sqrt(Abs(r)) + i - r,-0.0320070311454734*i - 0.0123922020727084 ; -i*sqrt(Abs(r)) + i - r + 1.3863353036716
1109,0.8829361012760816,B0 + B1*i ; B2 + i*r + sqrt(Abs(r)),-0.089418108869588*i - 0.0732259453379618 ; i*r + sqrt(Abs(r)) + 0.96551919116297
1110,0.8828791736010384,B0*i + i**2 ; B1*i,i**2 + 2.39280738693698*i ; 2.44368593087615*i
1111,0.8828660229545354,B0 + B1*i + s ; r,-1.75140331368792*i + s - 62.1364727791683 ; r
1112,0.88285940935794,B0*s + B1*i*s ; 2*i,-1.8157930412355*i*s + 0.0767112405582604*s ; 2*i
1113,0.8828444491584369,s*sqrt(Abs(B0 - i)) ; B1 + 3*r,s*sqrt(Abs(i - 107.378728637558)) ; 3*r - 42.9475040517628
1114,0.8828419093105438,B0*s*sqrt(Abs(i + s)) ; B1 - 2*i + r,0.00645010055849951*s*sqrt(Abs(i + s)) ; -2*i + r + 0.0397072013308842
1115,0.8828088540560682,B0*s*Abs(i)**(3/2) ; B1 - i,5.15723132029294e-5*s*Abs(i)**(3/2) ; 54.7385473694807 - i
1116,0.8828084501891263,B0 + B1*sqrt(Abs(i)) + B2*s ; sqrt(Abs(B3 + r)),0.155086158691736*s + 0.0183165416543973*sqrt(Abs(i)) - 0.17465262691363 ; sqrt(Abs(r + 5.71522591480193))
1117,0.8827716229531589,B0 + B1*s - i ; i*sqrt(Abs(B2 + B3*r)),-i + 0.115609931217827*s + 0.0193774554092137 ; i*sqrt(Abs(2.90209277433155*r - 0.000761166487391424))
1118,0.8827198071353407,B0*Abs(i)**(3/8) ; B1 + B2*i,0.120410847962839*Abs(i)**(3/8) ; 0.739148884573249*i + 0.0142887347525016
1119,0.882712346034017,B0*s + B1*i*s ; B2 + B3*i - i*sqrt(Abs(r)),-0.00117558226701725*i*s + 0.0289680599613278*s ; -i*sqrt(Abs(r)) + 2.83086214687116*i + 3.57342959091725
1120,0.882709740744956,B0*i + B1*s ; B2 + B3*i + sqrt(Abs(r)),-0.000245612584821399*i + 0.0493790350263196*s ; -0.4421437422803*i + sqrt(Abs(r)) - 0.107616561222017
1121,0.8826970153609965,B0*s + B1*s*sqrt(Abs(i)) ; B2*r,0.200474191246322*s*sqrt(Abs(i)) - 0.0259541569699532*s ; 0.00455119474357742*r
1122,0.8826915212526428,B0*sqrt(Abs(i - sqrt(Abs(s)))) ; B1 + B2*i,0.042659701441297*sqrt(Abs(i - sqrt(Abs(s)))) ; 0.0234046301672772*i + 0.00572983714689098
1123,0.8826737014733226,B0*i + B1*i**2 ; i**2*r + i*sqrt(Abs(r)),-0.324012775014017*i**2 + 0.297358845980158*i ; i**2*r + i*sqrt(Abs(r))
1124,0.882670615340405,B0 + B1*sqrt(Abs(i)) ; B2*r,0.0643128856398215 - 0.0557863913613657*sqrt(Abs(i)) ; 0.353079461695216*r
1125,0.8826704862084731,B0 + B1*sqrt(Abs(i)) ; sqrt(Abs(r)),0.0644178546289935 - 0.0559154412525004*sqrt(Abs(i)) ; sqrt(Abs(r))
1126,0.8826704669748914,B0 + B1*sqrt(Abs(i)) ; i*sqrt(Abs(r)),0.0642124771955607 - 0.0556459090284616*sqrt(Abs(i)) ; i*sqrt(Abs(r))
1127,0.8826704031344406,B0 + B1*sqrt(Abs(i)) ; r,0.0641919397887407 - 0.0556189350924739*sqrt(Abs(i)) ; r
1128,0.8826679022993322,B0 + B1*i + s ; B2*r + i,-1.21087158945285*i + s - 0.757309838225608 ; i + 0.4118072625533*r
1129,0.8826528025953645,B0 + B1*i + B1*s ; sqrt(Abs(B2 + i*r)),0.000342045266491869*i + 0.000342045266491869*s + 0.0400218864494431 ; sqrt(Abs(i*r + 0.00354026121737561))
1130,0.8826013413508099,B0*i + B1*i**2 ; sqrt(Abs(B2*i + r)),-2.6524023365932e-5*i**2 - 0.00268347712449095*i ; sqrt(Abs(0.0359041626965803*i + r))
1131,0.8825947838878698,B1*i**2*sqrt(Abs(B0 + i)) ; B2 + B3*i - 2*r,9.36410078497607e-5*i**2*sqrt(Abs(i - 26.3016213169376)) ; -1.88860806227851*i - 2*r + 2.02612905501896
1132,0.8825260633217478,B0*i + B1*i*s ; i + 2*r,-0.000950478445413902*i*s + 2.82227938357029e-5*i ; i + 2*r
1133,0.8825095669651877,B0*i + B1*i**2 ; sqrt(Abs(B2 + i - sqrt(Abs(i)))),-2.7012494800868e-5*i**2 - 0.00274549494051281*i ; sqrt(Abs(i - sqrt(Abs(i)) + 0.117762033527136))
1134,0.8825057131437456,B0*i + B1*s ; B2 + 2*i + r,-0.000133069477868225*i + 0.0402536369041028*s ; 2*i + r + 98.9746553718341
1135,0.8824503624890955,B0 + B1*i ; 2*i + 2*r,0.000439221045671091*i + 0.0389892564662503 ; 2*i + 2*r
1136,0.8824500150687177,B0*i + B1*i*sqrt(Abs(s)) ; i,0.366124410646048*i*sqrt(Abs(s)) + 0.769789327080581*i ; i
1137,0.8824291941943617,B1*Abs(B0 + i)**(1/4) ; B2 + B3*i,0.0416721304713053*Abs(i - 0.382990862375281)**(1/4) ; 0.0169529190058938 - 0.0286208768374207*i
1138,0.882419807495347,B0*i*s ; B1 - i + r + sqrt(Abs(i)),0.000640094252315807*i*s ; -i + r + sqrt(Abs(i)) - 0.646413242739788
1139,0.8824072667494541,B0 + B1*sqrt(Abs(s)) + B2*s ; B3*r,-0.415103112468966*s + 0.552240280142348*sqrt(Abs(s)) - 0.12373220273095 ; 0.187173600674879*r
1140,0.8824072648219282,B0 + B1*sqrt(Abs(s)) + B2*s ; i*sqrt(Abs(i + r)),-0.415141639857893*s + 0.552324440254537*sqrt(Abs(s)) - 0.1237814173563 ; i*sqrt(Abs(i + r))
1141,0.8824072647498702,B0 + B1*i + B2*sqrt(Abs(s)) ; sqrt(Abs(r)),0.415176855945816*i + 0.552379391281114*sqrt(Abs(s)) - 0.538978994961971 ; sqrt(Abs(r))
1142,0.8824072632567951,B0 + B1*sqrt(Abs(s)) + B2*s ; i,-0.415004425561973*s + 0.5521129365379*sqrt(Abs(s)) - 0.123703618979055 ; i
1143,0.8824072601168824,B0 + B1*sqrt(Abs(s)) + B2*s ; B3 + B4*r + i,-0.414784410415027*s + 0.551772597320652*sqrt(Abs(s)) - 0.123576526688989 ; i + 2.07492755044875*r + 0.0796178958545296
1144,0.8823949813007074,B0 + i*s + i ; i*sqrt(Abs(B1 + B2*r)),i*s + i - 0.00109092533223669 ; i*sqrt(Abs(2.47428669111125*r - 3.35278410587569))
1145,0.8823832858570576,B0*sqrt(Abs(i)) ; B1 - r - Abs(r)**(3/2),0.0358999669386954*sqrt(Abs(i)) ; -r - Abs(r)**(3/2) + 2.48064331578185
1146,0.8823707094592321,B0*s*sqrt(Abs(i)) ; i*r**2 - i - r,0.0731215929776674*s*sqrt(Abs(i)) ; i*r**2 - i - r
1147,0.8823675477659493,B0*i*s ; B1*i + B1*sqrt(Abs(i)) + r,0.000913164093870308*i*s ; -0.0606176513445553*i + r - 0.0606176513445553*sqrt(Abs(i))
1148,0.8823337308516543,B0 + B1*s + i ; B2 + i,i - 0.00096787381811759*s + 0.0272392555543538 ; i + 0.0278083336508808
1149,0.8823143506663564,B0*sqrt(Abs(i)) + B1*s ; B2 + r,0.0487898769964724*s + 0.00241678813841237*sqrt(Abs(i)) ; r + 0.0178176384917808
1150,0.8822963928293556,B0 + B1*i + B2*s ; 2*i + r,0.442628211925313*i - 0.433715439882192*s + 0.443081461311032 ; 2*i + r
1151,0.8822963912352104,B0 + B1*i + B2*s ; i,0.88490089714946*i + 0.00892916078819636*s + 0.000460668543670619 ; i
1152,0.8821668949206289,B0*i**2*sqrt(Abs(i + s)) ; B1 + B2*r - i,0.000721958431569765*i**2*sqrt(Abs(i + s)) ; -i - 1.12269610078615*r + 1.2325121542129
1153,0.88203791658272,B1*i*sqrt(Abs(B0*s - i)) ; B2 + B3*i - r,-0.00662987311709429*i*sqrt(Abs(i + 1.0856316393876*s)) ; -0.877789217220619*i - r + 0.982924636914164
1154,0.8820165837255011,i**2 + s*Abs(i)**(5/4) ; B0 + B1*i,i**2 + s*Abs(i)**(5/4) ; 0.443454003835302*i - 0.00606878645639195
1155,0.8819872397547334,B0*i + B1*s ; B2 + r*sqrt(Abs(i)) + r,-0.000229243374409651*i + 0.0480865450711605*s ; r*sqrt(Abs(i)) + r + 0.00159687787833801
1156,0.8819561923770867,B0 + B1*i + B2*s ; sqrt(Abs(i**2 + r)),-0.000608895463501235*i + 0.0695664027457716*s - 0.0493780796325336 ; sqrt(Abs(i**2 + r))
1157,0.8819390494943935,B0 + B1*i ; sqrt(Abs(B2*r + Abs(i)**(1/4))),0.000453629817906167*i + 0.0464918957552388 ; sqrt(Abs(0.174988772162944*r + Abs(i)**(1/4)))
1158,0.8818847663223194,B1*i*sqrt(Abs(B0 + Abs(s)**(1/4))) ; B2 + B3*i + B4*r,0.0258220689962567*i*sqrt(Abs(Abs(s)**(1/4) - 0.49029387323422)) ; 0.671037499690359*i + 0.600470700201892*r - 0.527652874573828
1159,0.8817904926359242,B0*Abs(i)**(3/2)*Abs(s)**(3/2) ; B1 - i**2,10.0574978478899*Abs(i)**(3/2)*Abs(s)**(3/2) ; 0.0480054133091341 - i**2
1160,0.8817741691661404,B0*i*s ; sqrt(Abs(r))*Abs(B1 - r)**(1/8),0.298502529503841*i*s ; sqrt(Abs(r))*Abs(r - 4.42542528716191)**(1/8)
1161,0.8817741679425429,B0*i*s ; sqrt(Abs(r))*Abs(i*r - i)**(1/4),0.298517542203799*i*s ; sqrt(Abs(r))*Abs(i*r - i)**(1/4)
1162,0.8817741632436468,B0*i*s ; r*sqrt(Abs(B1*r + Abs(r)**(3/2))),0.298539584315016*i*s ; r*sqrt(Abs(0.0296751535221135*r + Abs(r)**(3/2)))
1163,0.8817667655984942,B1*i*s*sqrt(Abs(B0 + i)) ; r,0.0120540805538338*i*s*sqrt(Abs(i + 611.439886998446)) ; r
1164,0.8817651621112964,B1*i*s*sqrt(Abs(B0 + i)) ; sqrt(Abs(r)),0.0137959152391576*i*s*sqrt(Abs(i + 467.757131598767)) ; sqrt(Abs(r))
1165,0.8817278702354227,B0*i - sqrt(Abs(s)) ; B1*r,-3.21440959310368*i - sqrt(Abs(s)) ; 0.93897131982494*r
1166,0.8816472637412222,B0 + B1*i ; sqrt(Abs(B2 + B4*sqrt(Abs(B3 + r)))),16.3543402782696 - 2.75164432814469*i ; sqrt(Abs(0.00423619908830823*sqrt(Abs(r - 0.533844814604511)) - 0.00451276786957782))
1167,0.8816408747214203,i*sqrt(Abs(s)) - Abs(i)**(3/2) ; B0*i,i*sqrt(Abs(s)) - Abs(i)**(3/2) ; 0.509473427736127*i
1168,0.8815711231674237,B0 + B1*Abs(s)**(1/4) ; B2 + i + Abs(i)**(5/4),0.0549174561580859*Abs(s)**(1/4) - 0.00924746865289282 ; i + Abs(i)**(5/4) + 0.366951964045385
1169,0.8815303060343916,sqrt(Abs(B0*i + B1)) ; B2*i + B3*r,sqrt(Abs(0.00246528941325046*i - 0.0015828843885941)) ; 0.248962299858022*i - 0.278349630596622*r
1170,0.881494236107257,B0*i + B1*s ; B2 + 2*i,-0.00175191017750498*i + 0.0402022919660375*s ; 2*i + 13.3205164070288
1171,0.8814667377671808,B0*i + B1*s ; B2 + i + r + sqrt(Abs(r)),0.00400272251854413*i + 0.0326251772018018*s ; i + r + sqrt(Abs(r)) - 3.02896976759465
1172,0.8814428300321213,B0 + B1*i + B2*s ; B3 + 2*r + sqrt(Abs(r)),-0.000506948658189836*i + 0.0585986068239891*s - 0.0396860570892794 ; 2*r + sqrt(Abs(r)) - 0.103707091711038
1173,0.8813839240084976,B0*s*Abs(i)**(1/4) ; B1 - i + 3*r,0.0226022128455624*s*Abs(i)**(1/4) ; -i + 3*r + 0.0221159867286502
1174,0.8813799201706579,B0*s + s*sqrt(Abs(i)) ; B1 + i*sqrt(Abs(r)),s*sqrt(Abs(i)) - 0.119906621619328*s ; i*sqrt(Abs(r)) + 0.0606612451959124
1175,0.8813479765194551,B1*s*sqrt(Abs(B0*i + s)) ; B2 - r,0.0276928938503995*s*sqrt(Abs(49.7282311334476*i + s)) ; 0.104422063998824 - r
1176,0.8813407071163019,B0*i + B1*s**2 ; B2 + i,0.947553783834701*i + 0.00870828160850929*s**2 ; i + 0.000532232556950505
1177,0.8813279654883679,B0*s + B1*sqrt(Abs(i - s)) ; r,2.76910069877004*s + 0.112159416153557*sqrt(Abs(i - s)) ; r
1178,0.8813161595815224,B0 + B2*s*sqrt(Abs(B1 - i)) ; r,0.160224062903257*s*sqrt(Abs(i - 0.0252604339913127)) - 0.00258065501514504 ; r
