time,estimated_X,estimated_Y
9.865771812080537,7.497085042358883,8.579174041560345
10.06711409395973,7.811503786931963,7.402383126955194
10.268456375838925,8.316486950929397,6.440641149026611
10.46979865771812,9.009433352258702,5.672037785752598
10.671140939597315,9.894774512351393,5.074978221542397
10.872483221476509,10.981190545874686,4.631344466883141
11.073825503355703,12.278735470624026,4.32847738253155
11.275167785234899,13.795186284482597,4.160799362782823
11.476510067114093,15.530744826151064,4.131708616931753
11.677852348993287,17.469916846185207,4.2562969231077
11.879194630872483,19.569047373508777,4.565353793451009
12.080536912751677,21.73798001677723,5.110705215572166
12.281879194630871,23.81582812656358,5.9703622486748795
12.483221476510066,25.546832901453303,7.2474435081510515
12.684563758389261,26.577426170505998,9.047332290482288
12.885906040268456,26.518832982295127,11.40746488573928
13.08724832214765,25.11858803344738,14.172043780769364
13.288590604026846,22.486242043491853,16.89482618111314
13.48993288590604,19.152919339797997,18.94725297311238
13.691275167785234,15.812363864045999,19.853127211035304
13.892617449664428,12.966959689114576,19.54452861774454
14.093959731543624,10.801275306675624,18.302732834932222
14.295302013422818,9.280114439052067,16.527133699657842
14.496644295302012,8.286132913480317,14.56116189418667
14.697986577181208,7.700792497508955,12.634531678210509
14.899328859060402,7.432501071551679,10.87435573730594
15.100671140939596,7.419132553917398,9.336321444912823
15.30201342281879,7.622531732630445,8.03323097944191
15.503355704697986,8.02221619082831,6.955224988343702
15.70469798657718,8.610274956285473,6.082526367360716
15.906040268456374,9.387548823608734,5.392961692590125
16.10738255033557,10.360632787983187,4.866262573178574
16.308724832214764,11.539125543748412,4.486590772825111
16.51006711409396,12.932496980678938,4.24428049239706
16.711409395973153,14.545821378105252,4.137514631581744
16.91275167785235,16.37338527817882,4.1745213648769255
17.11409395973154,18.388838749069475,4.376813556704171
17.315436241610737,20.53029039538783,4.783815901756376
17.516778523489933,22.679202736737984,5.458437965994955
17.718120805369125,24.634967147308334,6.490551010278737
17.91946308724832,26.096526917743876,7.988753128767947
18.120805369127517,26.682232264114923,10.039660655679496
18.32214765100671,26.038334270932747,12.610964247055735
18.523489932885905,24.05093498775294,15.42135995410277
18.7248322147651,21.028910759380842,17.914715678061434
18.926174496644293,17.620180010787593,19.487407942984408
19.12751677852349,14.46513045844845,19.833205936337972
19.328859060402685,11.921549211021826,19.063380675170436
19.530201342281877,10.057911791638503,17.538993356321317
19.731543624161073,8.788854556384855,15.6470538241721
19.932885906040266,7.990942108814798,13.681059290240137
20.13422818791946,7.556676119995801,11.821267384240652
20.335570469798657,7.4082541587473285,10.15895713103817
20.53691275167785,7.49515657677216,8.727747173296109
20.738255033557046,7.787870281999834,7.528472068454754
20.93959731543624,8.27206872990187,6.5457756525393975
21.140939597315434,8.944134281556511,5.758232508507863
21.34228187919463,9.807776840157018,5.14421812679497
21.543624161073826,10.871218619115629,4.6852744044185695
21.744966442953018,12.14435045620188,4.368188759362781
21.946308724832214,13.635188882277317,4.186634203450452
22.147651006711406,15.34479094175658,4.143013927552864
22.348993288590602,17.259493886501836,4.251064740224324
22.550335570469798,19.339004592783017,4.539691000424409
22.75167785234899,21.49879803784472,5.058136941752866
22.953020134228186,23.586572090618304,5.881208492238952
23.154362416107382,25.357838147202937,7.109167313713243
23.355704697986575,26.469649154141653,8.84804181112816
23.55704697986577,26.534148230099042,11.145629680496462
23.758389261744966,25.277604204986588,13.871468592387366
23.95973154362416,22.765574513704344,16.61113657124795
24.161073825503355,19.489140104357098,18.746967567784836
24.36241610738255,16.13728726139052,19.775704915007534
24.563758389261743,13.239139345303405,19.585566417581347
24.76510067114094,11.009389141571955,18.429069517259425
24.96644295302013,9.429979075624583,16.70011271880052
25.167785234899327,8.388728922940267,14.749993650136185
25.369127516778523,7.766329469787564,12.819304688523571
25.570469798657715,7.46864256902847,11.044165295542852
25.77181208053691,7.430995781922734,9.486355208274283
25.973154362416107,7.613183797982627,8.162318431806746
26.1744966442953,7.993186877696383,7.064138790104747
26.375838926174495,8.561964940329752,6.172909329547452
26.57718120805369,9.319538845473502,5.466681669254813
26.778523489932883,10.27193576064106,4.925029505811919
26.97986577181208,11.428434177529402,4.531715763483332
27.18120805369127,12.798489216060553,4.276490498480545
27.382550335570468,14.387604703316914,4.1567557828443
27.583892617449663,16.19119337411035,4.179689765636079
27.785234899328856,18.185138139212796,4.365354359954855
27.98657718120805,20.311487032501546,4.751151852094384
28.187919463087248,22.458065752325147,5.397296843047682
28.38926174496644,24.43346424888171,6.390615535547602
28.590604026845636,25.94748161167441,7.8379297407445225
28.79194630872483,26.625784374704114,9.829548042426174
28.993288590604024,26.107759484359352,12.348639495584058
29.19463087248322,24.249350750115614,15.142138316024115
29.395973154362416,21.31620871460686,17.678324867983402
29.597315436241608,17.93144956751786,19.348220817254642
29.798657718120804,14.746279656956741,19.809941660692594
30.0,12.147385709385716,19.137913977545864
